,R0-15,R16-31,R32-47,R48-63,R64-79,R80-95,R96-111,R112-127,R128-143,R144-159,R160-175,R176-191,R192-207,R208-223,R224-239,R240-255,G0-15,G16-31,G32-47,G48-63,G64-79,G80-95,G96-111,G112-127,G128-143,G144-159,G160-175,G176-191,G192-207,G208-223,G224-239,G240-255,B0-15,B16-31,B32-47,B48-63,B64-79,B80-95,B96-111,B112-127,B128-143,B144-159,B160-175,B176-191,B192-207,B208-223,B224-239,B240-255,Exposure,Contrast,Highlights,Shadows,Temperature
800_5195,0.13234919763875258,0.09757321864308208,0.12249262798329676,0.15138640818346152,0.13982460204542496,0.09355684308785488,0.06353730402304786,0.04295244341807895,0.037210241922821914,0.037091907594514965,0.023859905587978757,0.015220591263155506,0.01770830970683916,0.013175078212412294,0.0047311710512668685,0.0073301496380109125,0.11699053589623265,0.10039213007075946,0.10696280949422823,0.14693746133971525,0.15359608637354472,0.12252549404237993,0.0753357788176983,0.04733670413213895,0.03486948486058295,0.028117849430068405,0.02209898398184252,0.01676934236392075,0.012535979251111886,0.00403079918584661,0.002667518358198865,0.008833042401730483,0.1718580267724605,0.1994426698118256,0.1801924905073793,0.13453564387417394,0.0863105927363477,0.05723073669078752,0.038744018872715086,0.028950208526061293,0.024049449710965856,0.025762476055121608,0.01890547104825002,0.01073431914627962,0.004348174111498849,0.003494179569576841,0.0029930134575776803,0.012448529108978569,0.0,52,-57,14,5994
800_5204,0.09683232848706684,0.0812129403528923,0.11218964145496778,0.13532451187020758,0.13422135186193654,0.11716251842316025,0.08627117548625803,0.0572303788526233,0.04000636181203961,0.030792084135349587,0.025863771781609056,0.02411220901976786,0.020431348032517692,0.013054789537208452,0.007938281835099805,0.017356307057295284,0.04588825782140638,0.07387084442539889,0.08859054483668156,0.1135116883156921,0.13613685955501667,0.14441822561156745,0.12508855118263862,0.09068431098756947,0.05564020110284621,0.03144948789505058,0.022597810382767924,0.02054351653399496,0.018002617833905398,0.012615501901607058,0.007806101922438744,0.013155479691417985,0.14671582188599872,0.15806108088265572,0.16118564115460393,0.14463620410560388,0.11218388851832757,0.07939162667504045,0.052321389759750765,0.033671993207020495,0.023074285661435767,0.01732668906770276,0.015298765139031688,0.015264330097228484,0.01392188646114351,0.009897858674404486,0.005152621830682431,0.011895916879369342,1.0,52,-57,14,5994
800_5207,0.08913825743604221,0.07988365415084563,0.11176907150795644,0.13478574522495249,0.13454519540055745,0.11854790263895185,0.08899938870231146,0.059794426929336765,0.04162230390964069,0.03159548586605314,0.02564832568073481,0.023593068421519703,0.02065879547489969,0.01375513387661608,0.00831863627765511,0.01734460850192649,0.044038867610669434,0.07131843985202896,0.08718088267774812,0.1131569605908976,0.13631646678744347,0.14452084258666126,0.12568726948340722,0.09211051628009502,0.05768989810750956,0.03279388587803246,0.02262164790970763,0.01971539644394746,0.018100555386851683,0.013186033565440012,0.008305038427414677,0.013257298412145443,0.14735632467394336,0.15526226344420005,0.1583627935071201,0.14206023726542058,0.11253305598857033,0.08193208495892787,0.055090589208613934,0.03524342574219489,0.02367658234384658,0.017214300358124438,0.014820638299605891,0.014659033079440734,0.013995160706771112,0.01035652462289913,0.005384611065148787,0.012052374735172231,1.0,52,-57,14,5994
800_5211,0.16629091824355852,0.07096808876324304,0.07684068098034004,0.11834148507022105,0.15133353071319458,0.13873696670827865,0.10057699477159904,0.06356890388554992,0.03935842700068418,0.02281837632199181,0.014289854198014209,0.010576787775984059,0.0076392117078481515,0.0056551367173005825,0.004052159371649396,0.008952477770542719,0.11369396557134424,0.08600056725606832,0.06273971028100976,0.07575034809395575,0.11382141100983252,0.1443628983261762,0.1300331038838323,0.1088580855680235,0.07564076703766594,0.03709047624185808,0.01689409025317105,0.010327925095774008,0.007042695488090155,0.004582668213114757,0.003345566627374201,0.00981572105270923,0.18474468742450992,0.1811364675845968,0.1786561811643239,0.15410873083281162,0.10971565849158772,0.0654580967105534,0.03917477344440043,0.026178917100238067,0.015501218961943416,0.009454910079122972,0.0070767451657165045,0.006078376687537256,0.004421916299341203,0.0032550060458134147,0.0028443454633497746,0.012193968544153595,1.65,52,-57,14,5994
800_5216,0.10365492597814786,0.08938849641688389,0.12414644587428013,0.14720787688781653,0.1397540804010606,0.1133184281809996,0.07787626462759838,0.04933176200172687,0.033440416862743634,0.025571335423401825,0.02387044805081698,0.023238615956851543,0.016308529386440774,0.009745061778281713,0.008554836992054232,0.01459247518089545,0.05329429667624498,0.08048061078680575,0.10978317980057514,0.12252736581123895,0.13396401116983572,0.141787371902195,0.12078229918837899,0.08323172564536939,0.046013583756921966,0.025003611412857382,0.018289411359522976,0.017210942184583276,0.01623123634296883,0.010944287570640006,0.007870072375796575,0.012585994016065062,0.14591720968149322,0.15145869149263436,0.1626296833033153,0.15579376322212016,0.12009357082630227,0.07942039135824136,0.04904725313515779,0.030816554760579838,0.02077660680896661,0.014708442272115997,0.012307926236451971,0.013876028124097836,0.01442998912832605,0.009997337684058187,0.00517332139218204,0.013553230573957,1.0,52,-57,14,5994
800_5219,0.1087112893426546,0.09114278425397568,0.12496669352471472,0.14427536560600498,0.13632092600148993,0.1119205746814855,0.07836834715542883,0.05127292393858044,0.034912177706175884,0.025998786873571263,0.02245456501302861,0.02204093162120067,0.016272910726094374,0.00943250390484015,0.007753307030209689,0.014155912620544669,0.04899244884400656,0.07945727621516886,0.10956343964173022,0.12257749068024265,0.1325507981552727,0.14283008478672515,0.12334208073313442,0.0856273145247722,0.04878286578382303,0.02597406851422732,0.01759512274289449,0.016432258813223674,0.016282792564629427,0.010450113065849491,0.006928214801551764,0.01261363013274805,0.14789996342343442,0.1505282296876194,0.1596872901829687,0.1522655615009296,0.11972838321670745,0.08350993105504564,0.05230055256818799,0.032340945340165364,0.020873113009256008,0.014629635297949268,0.011942876256920316,0.012813276302371269,0.01383058267724165,0.00952185334184511,0.004773120694518735,0.013354685444839082,1.0,52,-57,14,5994
800_5227,0.1470612182925108,0.12555250212555868,0.15916327748048462,0.1549768737452267,0.12059611323893304,0.07610378209615651,0.04738470949816996,0.03280162068758218,0.0297603541298598,0.030559984796832706,0.02279814470270695,0.015484510672275513,0.014389278155642643,0.012396422367065323,0.005367765145417723,0.005603442865576827,0.11479376740607407,0.13313666180814193,0.14033108067786218,0.13885885189221514,0.1411382534722964,0.11407732034927648,0.06753121835196697,0.03565546262529015,0.02389288175111244,0.024047935780271076,0.022495220933686756,0.0141611976149701,0.012456814438780935,0.005816576781389949,0.0034168314740796353,0.008189924642585736,0.18858552959717992,0.19362598292638508,0.18936809413632072,0.1430941968779336,0.08369281388297567,0.0482534029308377,0.03135196323229378,0.021384518797954444,0.019369174257056403,0.02105905122458826,0.02089441814303353,0.013633413848755351,0.006389393104271399,0.003522366206512478,0.0032002843327000887,0.012575396501201564,0.8,52,-57,14,5994
800_5231,0.2075639721049186,0.10025549094405196,0.08215972508339832,0.0976767715026054,0.12235378677557865,0.11846337025415757,0.08235788484833938,0.05703155846337906,0.037215058975032585,0.024284907223023903,0.01740764307085482,0.014348759865047668,0.011534500333505171,0.008108722905319986,0.005117608742613945,0.014120238908173002,0.13428537736731966,0.13981584877340786,0.09114760130618638,0.10886202178782993,0.10461362947212374,0.10046259666309856,0.0901923660898022,0.07386900018255252,0.052206661339098674,0.03293457132859695,0.02018193483205499,0.012677077591865864,0.01133496426793248,0.00883480406653896,0.006244000705546756,0.012337544226044495,0.1346579694743126,0.208107886114536,0.1905293340312462,0.1338964072828104,0.0960057773797394,0.07156072381521986,0.049814843523426515,0.03182447476514255,0.01998116009591384,0.013691934151611957,0.009899427657124536,0.00766439800940685,0.007417902566283189,0.006870134914897276,0.006066265241978975,0.01201136097634987,0.85,52,-57,14,5994
800_5235,0.12661123514944092,0.1067858722850268,0.1318180832250093,0.13666841438496208,0.12965060241229168,0.10752604676471357,0.0740012901992641,0.0452159349628586,0.02929389831979017,0.022089212247357996,0.01994433029101161,0.021554299243871443,0.01748413785996042,0.009473214877523558,0.00754972464078003,0.014333703136137712,0.07617028494267652,0.10307894416381368,0.1045773777134868,0.11455921825243293,0.1271324401986365,0.13350267519811573,0.1116834656086695,0.07758688365679334,0.04455412704113641,0.024410095528476318,0.01666438567775319,0.01619949885040361,0.017536602440037883,0.011415395276844523,0.00726595897655202,0.01366264647417102,0.15139813426484294,0.17047011016350672,0.17330754659768574,0.14750903899202825,0.11243178778809552,0.0722609855765896,0.04453692328324113,0.02709578105501261,0.017417690065465667,0.013428427632681436,0.01187540999995816,0.013338720357512256,0.015106193154655013,0.010910678309215776,0.005671211908677939,0.013241360850831252,0.9,52,-57,14,5994
800_5238,0.10549872840832043,0.09232543938672924,0.12514338299980246,0.13683469902727474,0.13323338821653238,0.11644059368984877,0.0872699018026015,0.05572751361491637,0.03505597359616785,0.02427618147701941,0.019218276655805267,0.018656938680191557,0.016727612928769946,0.010908558806243076,0.0069781194624544095,0.015704691247322544,0.05171603768993775,0.08448303065362829,0.09601879718371456,0.11472982447872887,0.1277937526521313,0.1356640727620416,0.12360112803801848,0.09129302123092364,0.05856907895099026,0.032713234661019365,0.01965472911210552,0.014441715209707478,0.014461946828992338,0.011530288853572405,0.007829939449378452,0.015499402245109671,0.1400621790604557,0.15893549972595106,0.1690952408845407,0.1475924428103046,0.11677492463928263,0.0824402426781357,0.053149399745747734,0.032532884226251495,0.02009828327966495,0.014643123044139172,0.011670836674073731,0.01041986197796642,0.01154694209121504,0.010231391369471978,0.00658482779396185,0.0142219199988373,0.9,52,-57,14,5994
