,R0-15,R16-31,R32-47,R48-63,R64-79,R80-95,R96-111,R112-127,R128-143,R144-159,R160-175,R176-191,R192-207,R208-223,R224-239,R240-255,G0-15,G16-31,G32-47,G48-63,G64-79,G80-95,G96-111,G112-127,G128-143,G144-159,G160-175,G176-191,G192-207,G208-223,G224-239,G240-255,B0-15,B16-31,B32-47,B48-63,B64-79,B80-95,B96-111,B112-127,B128-143,B144-159,B160-175,B176-191,B192-207,B208-223,B224-239,B240-255,Exposure,Contrast,Highlights,Shadows,Temperature
800_3177,0.007934730979470221,0.037248448028355766,0.05625276498796893,0.10911289386696216,0.1319055333671426,0.11818439411612762,0.15535119999101552,0.13067454255620647,0.12089281612909833,0.07454291954983297,0.016249155777192558,0.01083167865296062,0.006995736110539182,0.0037578512445831562,0.004005199994098423,0.016060134648445475,0.07174145961416457,0.18321947106454545,0.15436827360592306,0.172711085429953,0.13520848972696178,0.1450277616353006,0.09354002469413646,0.008317259977023487,0.005312960854266499,0.004300526583632064,0.005532370700959821,0.006329799286922127,0.004232399702366729,0.003021365250589112,0.0028993699626020577,0.004237381910653207,0.3925791576555677,0.16570780719195255,0.11421965736059893,0.08099146605525154,0.1493351972481034,0.06432182290908554,0.0041125514433650095,0.003863248346952837,0.003955708223385264,0.0059169090974352575,0.006335139333372824,0.0048627178656373855,0.0023989470529439732,0.0005483181716385619,0.00023212686452951767,0.0006192251801797735,0.0,47,-13,17,3450
800_3178,0.00795512775483087,0.03817959798368655,0.09704224185940197,0.15137278280720848,0.093639889067967,0.10236043265606863,0.12591042286781853,0.1813676585646968,0.09799761470584932,0.029133641874244,0.019177703313185027,0.013299715997612064,0.010585210735849592,0.007094994912091825,0.0050645661162712,0.01981839878321812,0.13159327827984002,0.17257708880045822,0.10945471189183202,0.16111319268935528,0.13634834191007186,0.18953707632787134,0.05398693373211552,0.017707263718359127,0.007903103590955524,0.004767312705853286,0.00457933756558623,0.0033811577617079694,0.0013848887475642233,0.0008703174674130548,0.0006467787188248639,0.004149216092191443,0.4531108963592774,0.13404243277982558,0.10900295497250813,0.07305668002375605,0.13279330232656464,0.08166497253234252,0.00513839088215145,0.0036679237613129155,0.003326601204670437,0.0016602039259140673,0.0009069270642142239,0.0005310318357053783,0.000333973111269612,0.00017156963673811026,0.0001244175770987098,0.000467722006650725,0.0,47,-13,17,3450
800_3179,0.0015173163943389782,0.006885879794123042,0.0214792082814101,0.03556638844841152,0.04783965943495923,0.06795754123561848,0.08333255342964208,0.12118277514616865,0.15161107549856764,0.16519042825851285,0.14616954063929494,0.07723766113452535,0.034445666844080985,0.01784450841734456,0.008038696729183012,0.013701100313818566,0.033989670918811686,0.0653866942337848,0.10443716020513706,0.13821017387851867,0.17931526401079548,0.23978176606456636,0.1635653475247178,0.051252306955118725,0.011186544007818268,0.005086724556440328,0.003507061743488832,0.0013861549441453163,0.0007140798197112235,0.0005069741006646102,0.00030361191933601093,0.0013704651169448153,0.2680328138697632,0.19668404035181328,0.1907804813705048,0.1929601837328312,0.10304200425486093,0.035876496506728785,0.00986298321639916,0.0018794761425442274,0.0004012742121559716,0.0001270600743114258,9.268008453348584e-05,7.842160998987263e-05,6.644779449475343e-05,5.293252229221659e-05,3.460019787899961e-05,2.8104058897739537e-05,0.0,47,-13,17,3250
800_3180,0.00022714465624304282,0.0030640856221946858,0.010919871997435016,0.044912267991497334,0.1606342951215758,0.2509124597927533,0.20695765662466345,0.12812794597150198,0.06861246765418255,0.045135779214072885,0.02304775058525808,0.011470392250084177,0.0074228021965317675,0.005333109895513458,0.004371488644198541,0.028850481782293907,0.008201595671941899,0.10354906093356343,0.407480722432313,0.2878187044320624,0.08623682302249272,0.048773506939527984,0.029478432708478167,0.008293064611919556,0.0036764843512416094,0.002500518039557743,0.0016975842510689454,0.0014094144248197429,0.001235147238843652,0.001147036472407154,0.0010179119471482939,0.007483992522613721,0.5703600116181794,0.29510723473897305,0.08388411967077128,0.022196591222637216,0.015808271632858483,0.008625028324266999,0.00047983345220900655,0.0003508740830259412,0.00030295129503283186,0.00026441487734739084,0.00024321984762039824,0.00021968510681964667,0.00020815170752664684,0.0001911681577324203,0.00017971733647731782,0.0015787269285219918,0.0,47,-13,17,3200
800_3181,0.003267695537636977,0.005225097821943693,0.012774849988736356,0.040183243969215784,0.10405518172783644,0.2373193440264919,0.22964440355424684,0.18247717708188596,0.10866196272801723,0.027894145525404417,0.013872945210683002,0.008313681595381267,0.006335607275587575,0.004165456439644593,0.002785852686505801,0.013023354830782185,0.017552374845276282,0.0645148077836517,0.23058609597241586,0.3528930334744941,0.20443164949740805,0.07948939907191094,0.026783883805874226,0.009189394161270284,0.004560812559084586,0.0018264059901888484,0.0010263349070138263,0.0007846840421134781,0.0007087122472478943,0.000571164762123502,0.00041159646689314336,0.004669650413033325,0.2974063449440991,0.3874442075249953,0.19239174404595832,0.08904626550182454,0.025942523703750518,0.002868265568327381,0.000562989536371662,0.0002761960107540829,0.00020537158025076856,0.00019826986899159444,0.0002988499191505957,0.0006681664306402838,7.751325157300151e-05,5.051023318056029e-05,5.051023318056029e-05,0.0025122716469518024,0.0,47,-13,17,3200
800_3182,0.002920454888278521,0.00530401490016095,0.009570574384204559,0.01304680699354504,0.01584471607358386,0.02214814544040409,0.032685791226424794,0.04221989364389135,0.051777943692348144,0.06399280448008977,0.07679220767209427,0.1331761341102569,0.265257255911982,0.1763821196306934,0.05665527787069336,0.03222585908134905,0.04428591357404575,0.04673614158852399,0.06976704625405099,0.09172611551368276,0.0969187876927454,0.09529819369900944,0.10826145924421496,0.2274279814910687,0.1900786231004024,0.02075530167518909,0.005951289087213198,0.002131559366232277,0.0005473822872090583,0.00011131519508565984,2.6700232253484187e-06,2.202081010596634e-07,0.3399732590292478,0.109153797521734,0.08630987706001926,0.08518290705082117,0.1654438602568199,0.1730557936861493,0.035404452916094765,0.003810123142572194,0.0012878320270221766,0.00031822823204384615,5.673111203549578e-05,1.98187290953697e-06,2.202081010596634e-07,1.9268208842720547e-07,1.9268208842720547e-07,5.505202526491585e-07,0.75,47,-13,17,3150
800_3183,0.01675340480260656,0.019450843936536902,0.01355804762616768,0.02813758558112588,0.045315441498524935,0.07437143249113277,0.09763790477276836,0.1108810272884081,0.1218202225467111,0.12935645944130122,0.1016498211139491,0.08640649336435917,0.06357540002453119,0.04184460398766042,0.024396910568425374,0.02484440095579124,0.04315866830472133,0.053234372546744124,0.09073861981049333,0.1261035728984605,0.13828644845952326,0.1597198534559129,0.10448186244965216,0.06013272162458967,0.06597952196785006,0.055395549902568925,0.05011493211314556,0.026238565969612604,0.01515711627802506,0.01047959342537885,0.0006353278975697612,0.00014327289575194352,0.17572232110789338,0.18052938137598792,0.1900984143034851,0.10736078058486832,0.07319667732400473,0.07250335211781839,0.045885560272168405,0.04418236071452244,0.049291271237144524,0.037377077085387234,0.018882596931752444,0.004185302694752595,0.0006185095038513296,9.961663971686523e-05,9.79926049715502e-06,5.69788461491879e-05,0.7,47,-13,17,3250
800_3184,0.00020793149942558722,0.007693960946974109,0.05306962936113886,0.0909947218320257,0.06542176237387856,0.031158923305702357,0.021036342264166483,0.025619368315445458,0.03906888087380336,0.06641344203098813,0.1428117249362993,0.14806919334909874,0.09417816024499473,0.046883791120284485,0.015237767495038159,0.15213440005073595,0.009668484411138214,0.07008194383856632,0.11518427894729075,0.06120631869529342,0.03099610694098136,0.04008464579196632,0.07436716595917474,0.17878233288021847,0.16063823134138222,0.08747252078158901,0.02316479119097129,0.009793562612540102,0.009188430750828149,0.00961816686004608,0.012514591539296464,0.10723842745871703,0.0449204707432618,0.16125927323839576,0.08765251337819266,0.061494956463757376,0.13303591660190714,0.2701211573961625,0.09256307145378526,0.014233893814332418,0.01819863056986113,0.026843807935375087,0.026743255411228718,0.02288622794313082,0.012830287378178123,0.006105489809980227,0.0028572826892870303,0.018253765173163943,-1.35,47,-13,17,3700
800_3188,0.18143586802400005,0.1967323209779706,0.06546481305763573,0.07942837390190477,0.14943153829231698,0.09904685125537337,0.04288561025940735,0.025803269605842914,0.0168653806219954,0.016616160103621123,0.03008893214265345,0.04275645820813585,0.023132117813976564,0.012506196105443566,0.008293147189957453,0.009512962439764829,0.39694315922433016,0.06537105945860958,0.13468566064302087,0.17281964802377542,0.053783984440976415,0.017464126448776623,0.02246095104795934,0.0500329596475261,0.02009112651638051,0.006048373333767877,0.007920995499166623,0.008965332418442077,0.009704460909648835,0.010380499779902005,0.009099796990151631,0.014227865617565913,0.4773918398364823,0.2308480335086263,0.11801431088407165,0.023464191630374536,0.05690207609995599,0.01970353273250287,0.004484950868269532,0.004646280828308368,0.0039411744887153256,0.00374221646940792,0.00572430958704595,0.006775060067264767,0.00793162054004275,0.009237509631351821,0.009293690223134669,0.017899202604445254,0.0,47,-13,17,3750
800_3190,0.07384392398504434,0.2106926062267364,0.17673676477744998,0.1317264216029432,0.17104325679853974,0.10138113970464367,0.018588536538799896,0.008569535882799963,0.011012331873867442,0.014636186488955791,0.016731411518513227,0.012988672054865287,0.01031785057515053,0.005794170607107128,0.004366864274076288,0.03157032709050707,0.2800014269484949,0.3299766645475307,0.18636654761482696,0.07479120418377776,0.017540043191616943,0.01217833376897836,0.01947352537094605,0.01997752666224636,0.01627932428703774,0.011428497658857574,0.005569613396051536,0.003600127192199172,0.002336655686356721,0.0014772660459587519,0.0009022751680793383,0.01810096827704117,0.4095473754607579,0.22039288318246508,0.21130665651654126,0.08124109946381529,0.022865968797833328,0.013407783123207092,0.008322434867398391,0.009221517018012364,0.00469321267984671,0.0006716897602572383,0.000335954984179149,0.00024310974356986842,0.00021024368448671366,0.0001911681577324203,0.00018260756780372588,0.017166294992093427,-0.3,47,-13,17,3550
800_3191,0.05144669565632914,0.0984712272792034,0.14080860194501008,0.11638730332939234,0.15570738659447952,0.12412051637038035,0.08525037330778333,0.0491872779614191,0.028533272012717457,0.020542525597540183,0.01761227144876451,0.014237251987873581,0.010943902206463152,0.008683878939275193,0.006619703251967174,0.07144781211140151,0.1446084028328451,0.2495481329766256,0.17525052525137305,0.08759291956084339,0.08153028775253189,0.06136932774210284,0.04956344845005427,0.026508265841385426,0.01976838401826494,0.016303492126129034,0.01440174743936515,0.01181628412482364,0.0069768532658733146,0.005177587924140071,0.003408793878390957,0.04617554681525135,0.4221345806213788,0.12408063117807593,0.0962013221734804,0.09150172345870294,0.08112727940158009,0.0558879902685636,0.034836976639664015,0.0170864695554593,0.013701705886096479,0.009495676103831644,0.006466603569705443,0.0058061994746275115,0.005465179704123992,0.0031319372433336948,0.0022197802367193045,0.030855944484656887,-0.85,47,-13,17,3900
800_3193,0.22523564468894394,0.10498126689684284,0.07107783497560866,0.08897384456258854,0.10967918652484973,0.07911925678004228,0.07261012552081969,0.07742976517668727,0.04447675141962658,0.024473515461581503,0.020505282902448477,0.01550653148238148,0.010235740479467906,0.007148753214763015,0.0060277012982809025,0.042518798615067216,0.2307106787055904,0.18881292198753666,0.11644681456870372,0.12552456322273675,0.10330355642689454,0.07012163634878232,0.04781260136454152,0.053185954290523633,0.018345839685419515,0.004557592015606588,0.0032898539778061058,0.0028315183414630496,0.0025921796616238282,0.002313781569859148,0.0020234922406372467,0.02812701559227501,0.3475540880643025,0.21155020667631325,0.185385382894543,0.08732704580482648,0.053693341281377725,0.02282432194072042,0.012360308238491541,0.016790922757824598,0.030654894488389418,0.007276859277554473,0.00257092957987157,0.0016180891265864068,0.001414396633106218,0.0011449720214597198,0.0010756064696259258,0.016758634745006728,-0.25,47,-13,17,4164
800_3196,0.001572423471629159,0.021576457684040568,0.06749537948351951,0.0688625139529358,0.1050550916627231,0.2472039626888202,0.1583749049526784,0.07430479201454959,0.05004878710478977,0.03449557150498364,0.025682870826588544,0.01962100974663076,0.01573769493646886,0.012337406595981334,0.00936955191394972,0.08826158145971105,0.0005038361352245099,0.02144529623384691,0.11085407932204093,0.15833017518215065,0.17594514418015314,0.2225607768853722,0.08030400388975589,0.0416124771231309,0.03046413922084648,0.02261413330825897,0.01815023983965327,0.012371869163797173,0.010006228586138472,0.00901432872092785,0.006862069793195966,0.0789612024155067,0.0002065276727813318,0.04450152483099579,0.18807131615519296,0.2275748878204881,0.16506675388375522,0.16040186547090732,0.046176262491579786,0.03257120043583588,0.02126252350996739,0.014338988130563144,0.011559246218861749,0.00959397149494215,0.007336893511105866,0.004131957282270892,0.002708174278857005,0.06449790681189538,-0.7,65,-13,17,4400
800_3198,0.03521923037709096,0.08231359549401375,0.06623457800090242,0.10686996425361896,0.1945310932737656,0.18877565176643232,0.15766396309840724,0.07631531950323693,0.028297263980406762,0.01516798905301488,0.00752362998080446,0.004653850481782294,0.0033018828453264906,0.0026683991906031037,0.0021869692296614144,0.028276619470932417,0.05014782569824136,0.11929344469110198,0.18981429080109288,0.22016716987887894,0.14279185115517867,0.11845560791859525,0.06916819032321925,0.029187813067104683,0.012089011857986031,0.008661362660941843,0.004488997192126504,0.00317454751088874,0.002581527094735067,0.0021931901085163502,0.0018741085700808976,0.025911061471311617,0.06461761744083394,0.2088376007094224,0.28892233238254816,0.154333976194183,0.08972811236074316,0.09161419474631917,0.04434572759949608,0.01591551297807454,0.007459604475421363,0.004361056285410839,0.0033614766626757623,0.0024415848465116504,0.0019358769424281331,0.0013301945604635294,0.000850195952178728,0.019944935863289527,-0.2,69,-13,17,4450
800_3199,0.02542806252764988,0.07650921273621998,0.08504434110322938,0.11914956622307213,0.21728120508442889,0.22290086077144625,0.16597302032366626,0.03746403175929317,0.014419501717513085,0.009317390120011213,0.004237822326855325,0.002474946373822189,0.001733340541478508,0.0012983469638477756,0.0010260045948622368,0.015742346832603747,0.0350103079412106,0.14273941410111385,0.21143580856781274,0.25855128613642464,0.12758246297916456,0.11353525058250548,0.06268130008220367,0.014848797410528898,0.006915387679665036,0.0051775053461021745,0.0022929994303216425,0.0016094184326071823,0.0011396870270342881,0.0009280670419159514,0.000727154675711641,0.014825152565677615,0.0619671652104672,0.25116404754821403,0.3015449359954144,0.14252859237036186,0.07523861199310572,0.10072508471956168,0.03457085514953341,0.009495180635604259,0.004021660549652633,0.0021384959214156567,0.0015439615745671974,0.0011317870614087724,0.0009552352163841873,0.0010651190588129595,0.0009657226271971537,0.010943544368298927,0.0,47,-13,17,4450
800_3200,6.75763610126842e-05,0.001845839355107364,0.005004834668858765,0.0077884026963160715,0.018748655354282905,0.03714745508800727,0.04254582915947228,0.04356635607782066,0.05478650934706316,0.09069554160072353,0.13535867165188448,0.19194898813276526,0.12345116632119685,0.13722207260305133,0.05504456571549245,0.05477753586694498,0.009554058776625086,0.0492114458005104,0.08185330551077379,0.05016343294740396,0.06929811310284445,0.2238313225764612,0.1885399740462732,0.14768347133408016,0.13801209669161552,0.036283743863626,0.003179557245187848,0.0008051633955120268,0.0005586954784009985,0.0007151533342038892,0.00024181602097614286,6.864987550535006e-05,0.2370302933678385,0.3052480104748589,0.1956997376660892,0.19347629646968975,0.059325218518003875,0.00470174574376277,0.0019450431046347414,0.0008950083007443695,0.0006387135971235537,0.0007547357403693639,0.0002396965180034436,2.7278278518765805e-05,5.422624488594212e-06,2.4222891116562973e-06,1.513930694785186e-06,8.863376067651452e-06,0.0,47,-13,17,2799
800_3203,0.00790293843487973,0.0372984352672963,0.11166017860198243,0.08569921246976818,0.10679490081717023,0.07612112348411497,0.10286919594755436,0.20731640314730224,0.13027315823999994,0.051191557045238895,0.021030093859298916,0.015026587926121944,0.011163201949105944,0.011151503393737149,0.00812336674404045,0.016378142672388258,0.1134408638851888,0.12989797868781958,0.1843654890744852,0.3723897357480767,0.08213120813431109,0.028696611371678463,0.033750139556884044,0.014631562118833541,0.009169135015972794,0.008411976986491775,0.010993779341353165,0.006112701625289932,0.0028933692918481826,0.0020377782411934928,0.0008309277433360074,0.00024674317723735284,0.5727850258050863,0.2283806843142907,0.07861277814760505,0.05147901119515965,0.02019745950317969,0.016006486449824813,0.01094993040322966,0.007869687011619721,0.007776181146707261,0.003767925765206636,0.0016115104095672493,0.0004494172082501405,8.78630323228057e-05,2.5764347823980622e-05,2.202081010596634e-07,5.505202526491585e-08,0.55,47,-13,17,2850
800_3204,0.08606940981366211,0.07232448808773267,0.06786530156728712,0.059698774035438974,0.0727825484639494,0.08808698396158338,0.15473701207114748,0.19954814949223315,0.08172825483538454,0.024293935755167348,0.02070413081770535,0.021682653040776597,0.01127201227704205,0.008271181431876752,0.011338762857675759,0.019596401491337345,0.1859797796113283,0.12243449304461702,0.15982412199176466,0.36745443178712733,0.0567589408342672,0.015448148809588037,0.014087565531178275,0.021492173033359985,0.012154138403874429,0.004865277784812203,0.00582117362549957,0.008915317653488901,0.016518855648965384,0.005947738231583611,0.0016006101085647962,0.0006972338999801593,0.6412815538940609,0.2273630201012561,0.04121860740837306,0.01264589061955329,0.022742321949088328,0.0073881194206148705,0.005331678542856571,0.006493413906009457,0.010706325191432407,0.017759590668373425,0.005610104160633882,0.0010806987819629308,0.00032376096058297013,5.2794892229054294e-05,2.009398922169428e-06,1.101040505298317e-07,1.0,47,-13,17,2900
800_3205,0.008913473410642525,0.015290369705178787,0.018324121661452503,0.08451099708246287,0.07539273013783486,0.07138219009728572,0.08715187026043351,0.07431949090529533,0.07304539435857674,0.0630854094736608,0.060199940147438125,0.052969131889017765,0.07125821293638915,0.0683334089381147,0.07250472841844999,0.1033185305777666,0.06723660743876178,0.1817084856531119,0.13803400739767094,0.09761772820550876,0.054907706380683874,0.06017838727954693,0.09859179121453356,0.12952915764455725,0.1553072684748541,0.015858974548127472,0.00041101842062786167,0.00038858472033240855,0.00018637863153437258,1.8277272387952066e-05,7.376971385498724e-06,1.8249746375319606e-05,0.5263401094302137,0.09841289965843522,0.14434027194379231,0.16462782408631804,0.06016831275892344,0.0053418906935432135,0.0006263819434642125,0.0001406854505644925,7.707283537088219e-07,3.3031215158949514e-07,2.4773411369212126e-07,1.101040505298317e-07,5.505202526491585e-08,0.0,5.505202526491585e-08,5.505202526491585e-08,1.0,47,-13,17,2540
