,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
800_6665,0.025172235766243816,0.18001084635001768,0.19788480760087898,0.038279599987580265,0.002394625468960677,0.0016847846551948523,0.0032184515010375103,0.006974210768660599,0.014388920317478423,0.02980439575007173,0.05535238911476123,0.07468550429526911,0.1067168370453446,0.08837160293220299,0.08702225026694727,0.08803853817935026,0.011498909199171401,0.1243995750864482,0.2515929028250277,0.05859401751843527,0.0038789106481407058,0.002286172979188793,0.005280012217145447,0.015235262627888607,0.03178145160739802,0.054549565430322966,0.07459400782927883,0.10206216078318332,0.08711314116065964,0.08763894305396486,0.08196649247471846,0.007528474559027772,0.008084224754077099,0.06330440643016463,0.25631812825756595,0.11534838903460548,0.006419231301964983,0.00687219936584471,0.024379761862555353,0.04105185482384563,0.058375488504146186,0.06724156212103562,0.09778803164566578,0.09174904468220557,0.09652172496052219,0.0629739015964867,0.0034556982039166653,0.00011635245539739965
800_6671,0.06159905984353334,0.2965087767241799,0.29704071691830214,0.05163340460001511,0.0028447308275266294,0.003557379294580965,0.006409734827606785,0.009627553230353749,0.007193840823454981,0.007461613874343532,0.014380001889385508,0.026993164079918804,0.043725869321025755,0.057554497651370495,0.06601505805015856,0.04745459804424377,0.021426220707092616,0.2521518185115298,0.345468827451318,0.08814432064589678,0.004303609497046899,0.004704333188950222,0.009110119244888805,0.010120296382487378,0.010693332913469888,0.016562429326962565,0.02449239830624737,0.043033535051294175,0.05515956939627086,0.06418749596743915,0.04109674975044917,0.009344943658656303,0.013674455133590346,0.14929310997478837,0.3791861560011442,0.1613674504680413,0.011400200917871407,0.008773063220204358,0.014687605080553225,0.015250759773000682,0.016324659629843394,0.026474023481670647,0.04393985654323048,0.05863343476852495,0.059523818699147066,0.03578733975181226,0.005482163253918218,0.0002019033026590789
800_6681,0.05694854000927957,0.22606494839753463,0.1960601632754986,0.09715430025682871,0.10380026332484725,0.037572731983178745,0.012284969541916503,0.009748337373784974,0.01288891778508526,0.016222703279052772,0.043891355708972096,0.05506454960066362,0.0353395190522948,0.03499362717755533,0.03555259791608266,0.026412475317424473,0.054139565472162504,0.2207092121196373,0.22988734814174092,0.166907170614374,0.05317177839401791,0.012395569060673718,0.010969914288400825,0.011970622477653832,0.017060484999534258,0.060470107961425705,0.045325103128958925,0.036936908617381595,0.03879290507115034,0.025262410983627748,0.01211662044865639,0.003884278220604035,0.04520302526293398,0.2030619275828043,0.3733521552537579,0.10681078332645917,0.01442784209934072,0.009536221920439254,0.013738866003150297,0.046714643772658035,0.050508884405941305,0.04203665297779708,0.03613025881718742,0.03521617498968876,0.01675329469855603,0.005772700317253811,0.0005768351207257882,0.00015973345130615335
800_6689,0.0034428986080425722,0.03244705811886349,0.021399245214712807,0.034782612764714914,0.08983728052684348,0.08620172735638633,0.0647507332379245,0.13434403530023944,0.08901934506147,0.05741039897523958,0.07875839075443075,0.06832121491451852,0.05417232142719513,0.04675841013274364,0.051665389826694025,0.08668893777998084,0.037693653756673134,0.027678892106618596,0.05336531378883673,0.17421166600861146,0.15336200516211831,0.13907303179650835,0.05120465942725194,0.07194771202681959,0.0793730190905009,0.08114572183004383,0.07159281914594931,0.0467673560868492,0.007652148933785406,0.0006786538414532502,0.000601883792221325,0.0036514632057587063,0.10666800589893462,0.3427421281659594,0.13182846053177175,0.0967176275924274,0.07502949687513694,0.08577923058849074,0.07575299059116847,0.07685213180159514,0.007636541684622802,0.00037933598008790267,0.00018310303603111011,0.00012620676791981957,8.728498605752408e-05,6.65303725326508e-05,5.557501950493255e-05,9.535010775883426e-05
800_6696,0.03535886983917542,0.05802197192390753,0.049664331286352226,0.1259571345112558,0.09509612524027457,0.12099012058375407,0.12039131970494757,0.07103607801444521,0.08468033711217775,0.07721698909903837,0.0656103981384488,0.04357535708395147,0.025403261590268036,0.009388379706590321,0.003133065809851626,0.014476260355561212,0.09317536007878165,0.05988933662089348,0.1932045871989948,0.17957510957004588,0.1257690217409256,0.07228416247922612,0.09521977208901956,0.08911095163151081,0.0646900108540573,0.013776026120204116,0.002744040673317098,0.0018153130070979677,0.0013304698205898538,0.0011618454672034165,0.0010628619257770978,0.00519113072235524,0.2980121099041016,0.291035724580443,0.11819724876402699,0.12174182846273385,0.07802077619391878,0.06455901455993944,0.025955268247599347,0.00046006977513890176,0.0003509291350512061,0.00034115740056668353,0.00032326549235558587,0.0002621577443115293,0.0001946914873493749,0.0002016830945580192,0.00018491975286485235,0.00015915540504087174
800_6697,0.0008578206576779188,0.0045277538179130045,0.008257968945813172,0.006923893217568466,0.020380012018958157,0.03342604828414949,0.07135593028123437,0.0807640736648948,0.11971808848798292,0.09597715032660165,0.0765474738937791,0.07385631069072895,0.07320066859583643,0.06364498578446603,0.06251432728957519,0.20804749404282036,0.0031049617509538866,0.011135620884448222,0.011382749425862428,0.03742987197761629,0.08958027014689422,0.14107464085710278,0.15252857255163274,0.09596520403711915,0.09325832348085587,0.070503835034184,0.06268969551605659,0.051137633586491905,0.05011124362745282,0.04342388143643506,0.019641544152054574,0.06703195153483946,0.014644169032619206,0.05272321449215938,0.1849687216413255,0.21836377563525083,0.174747404792477,0.09664961081521259,0.04831583192748812,0.027280177813637445,0.02761720631230926,0.032376701630574926,0.03960467470969416,0.034117887085653685,0.009645775450716435,0.0013087517966228444,0.001371235845298524,0.036264861018960134
800_6700,0.0004646115672232573,0.011224172067086839,0.024524053220774698,0.023698355419838855,0.05508772650330015,0.04872192319185477,0.0619272249661375,0.10340025530927237,0.09848810072494708,0.08566755755524086,0.08178969289558018,0.06645762128126322,0.05488139151260724,0.04431588940180249,0.030302231214542365,0.20904919316852813,0.0033683856918465087,0.02957959080490245,0.031151849120455814,0.08225672675191509,0.08510941259709251,0.1203662435074394,0.12957862188925778,0.1188762053916192,0.07258180125382088,0.057673162291829026,0.040957192866402606,0.029053871489635136,0.02744252623614368,0.014889866221376525,0.01610351564435423,0.14101102824190917,0.03326232356101163,0.10938036413171175,0.13652638015977858,0.17025243445560925,0.1681561083855465,0.08000014423630619,0.05988008788064897,0.043235493405978515,0.0363960224691538,0.026269835519963074,0.025169675847068997,0.012975101730637487,0.00955386609453666,0.00815604012103518,0.006101003069921137,0.07468511893109227
800_6701,0.0007787384233848672,0.006740817707549989,0.015876921508363832,0.01938805710172227,0.02515368323372954,0.04749814419622832,0.06800942776943067,0.10225228295243571,0.09392596691725615,0.08207802787790518,0.0810617399655022,0.06605920977442102,0.05469592123948974,0.047413226447257185,0.0416262126034345,0.24744162228188882,0.002861962111434548,0.01681938465488656,0.027267625951877043,0.04878677447761684,0.06938771027396311,0.11159084057616128,0.1313875213354124,0.11418046031861029,0.08777514176447027,0.05781062719891552,0.05022844938924182,0.036073004710911905,0.02637121382448842,0.026537278258700038,0.023234707263057736,0.16968729789025225,0.02012068945394777,0.07234100369531214,0.08769751840884672,0.16069020045323232,0.16897610830186743,0.10601946551530127,0.06332571156394215,0.04987641921368532,0.03814854864143713,0.029777365205666657,0.028667075960123835,0.020325675670021685,0.013867660216257568,0.010546784422214682,0.009564463609400156,0.12005530966874316
800_6702,0.0006327679783949428,0.006502167178026578,0.02292300269600778,0.03456573531118377,0.04535898765050948,0.04806559294664644,0.045098206206829576,0.05183365634191624,0.040575847487392534,0.04316387072110886,0.0654876871741333,0.0729921039981203,0.06526882784769263,0.05233399667353643,0.05660853870124345,0.3485890110872577,0.003040578407406567,0.020772725641185433,0.05740544429296574,0.06013420802927182,0.0594002819544526,0.07459241132054614,0.06578805102397868,0.0636324889747309,0.07644849035235278,0.06990861253701973,0.04028539300209484,0.041742840318958224,0.06094597766781564,0.043058391040701284,0.026233088293098745,0.23661101714342087,0.030361714927841107,0.09418168357461168,0.07619566392632365,0.10446820954738648,0.07980231478351672,0.08238356661812546,0.0715279403341746,0.04549014910070315,0.061585929935507655,0.06531498897087726,0.03392663634988337,0.027756212676103172,0.02272363178651089,0.015761339781320143,0.015638986655168868,0.1728810310319458
800_6704,0.0013367182254574218,0.013587197673545454,0.0344969753316279,0.02822966009338145,0.031451689976061174,0.05096942212329496,0.04710994484007276,0.03786811362473765,0.045286429081210326,0.060423066005836835,0.06587814366332471,0.0739327504278093,0.07478121224119218,0.07331608516680434,0.05894101043368004,0.3023915810919635,0.005278553338475926,0.03980605501811322,0.036622946917295784,0.06245792648969129,0.07137151000438434,0.04969906911429439,0.06920791035944789,0.07563493152298785,0.08868608762652883,0.08655229865327331,0.05649050715907547,0.04987413455463682,0.03600319874287599,0.028419149164343287,0.022257616392643377,0.22163810494193223,0.0446898027574018,0.08130672147793107,0.09205455589641323,0.08137347205856478,0.11502655489490679,0.10006842416220177,0.07387400991685163,0.05552954653206373,0.05914566633760236,0.03875246935859326,0.02749380719767795,0.0226876828140129,0.01837600819526469,0.013857750851709883,0.0133195072006948,0.16244402034810937
