,R0_7,R8_15,R16_23,R24_31,R32_39,R40_47,R48_55,R56_63,R64_71,R72_79,R80_87,R88_95,R96_103,R104_111,R112_119,R120_127,R128_135,R136_143,R144_151,R152_159,R160_167,R168_175,R176_183,R184_191,R192_199,R200_207,R208_215,R216_223,R224_231,R232_239,R240_247,R248_255,G0_7,G8_15,G16_23,G24_31,G32_39,G40_47,G48_55,G56_63,G64_71,G72_79,G80_87,G88_95,G96_103,G104_111,G112_119,G120_127,G128_135,G136_143,G144_151,G152_159,G160_167,G168_175,G176_183,G184_191,G192_199,G200_207,G208_215,G216_223,G224_231,G232_239,G240_247,G248_255,B0_7,B8_15,B16_23,B24_31,B32_39,B40_47,B48_55,B56_63,B64_71,B72_79,B80_87,B88_95,B96_103,B104_111,B112_119,B120_127,B128_135,B136_143,B144_151,B152_159,B160_167,B168_175,B176_183,B184_191,B192_199,B200_207,B208_215,B216_223,B224_231,B232_239,B240_247,B248_255
800_0871,0.47703769015795305,0.1628864734751635,0.08721540029758923,0.0407446645228674,0.023346572978396044,0.016892686426526797,0.01283458143614879,0.011971475784045438,0.010761294638659425,0.008975764777229778,0.006957915369182184,0.006374143693273017,0.007343692436226083,0.008607769514346447,0.009653455208240892,0.010017238991191457,0.00893009912227253,0.007488451736660178,0.006236073213908608,0.005975126614152906,0.005511836295536007,0.003950698489086156,0.003212010414081515,0.0027967805135208877,0.002774732177402289,0.002807020190220162,0.002322975258078389,0.002201723172432412,0.0019081582477072482,0.0012490478752230432,0.0007418260404447411,0.040272620932233376,0.6618054168550364,0.09029690988578026,0.03339472368177375,0.022846425328864283,0.014416171069984557,0.01092507441382255,0.010320850910527467,0.01082058566986974,0.007869053913329174,0.006366986929988578,0.006031692570112608,0.006385456884464957,0.008537110239918929,0.01023408891870996,0.011188223094588848,0.010361176519034017,0.007483139216222115,0.0054348460382030225,0.003956754211865297,0.0031960728527673224,0.0031442964230056687,0.0029229047034028096,0.0028809275341383114,0.002573434447021124,0.002090820867536239,0.0022625556603501442,0.001281060627914592,0.0007627182840327767,0.0006899119806199254,0.0006230237699230527,0.0006646706270359615,0.038232915870155613,0.7309655695825669,0.05507104573964488,0.023448914693363524,0.017797246253654628,0.015181889689394271,0.01374731648902846,0.010459939852359277,0.007739406393830297,0.007393789779217156,0.009500548208067588,0.013325039929233925,0.013150552535156774,0.008933760081952647,0.005277149511831671,0.003106861045825526,0.0037803399969038743,0.003981114733045022,0.003290294394008226,0.003115559265817383,0.002888855025776459,0.0026896217463427286,0.0020344475936649653,0.0016912257421508475,0.001195234520526588,0.0008847686240450951,0.0009030734224456796,0.0013455540755124408,0.0019329591850890929,0.0017024838813175227,0.001075799151714353,0.0015466040717799134,0.030843034784732267
800_0875,0.07060122206687765,0.09366953458357216,0.09666629157886786,0.11159108831027498,0.10965702808468059,0.08040122576637374,0.055548511954767496,0.04851751502204613,0.043682488325117,0.03714855612851257,0.035092720823032185,0.020607762247479112,0.01272348644916419,0.010759532973850948,0.009963673370608692,0.009210534138972012,0.008449384837659285,0.00860724652010643,0.008740747681373852,0.00862323913344589,0.008368706094633551,0.008627368035340758,0.00834808911117184,0.007357813280706533,0.006068687531090631,0.005371701365224164,0.004901777277562842,0.004621837729090745,0.004511981412674605,0.0043536793140253405,0.004272229842645897,0.052934339009050334,0.20662148143238324,0.2357650326711749,0.1093861721203772,0.08667060545556762,0.06452799274370265,0.04702868805078175,0.024293192552826273,0.017734184158713667,0.016104864418973217,0.015354642944675577,0.0131119885914587,0.01061923288746331,0.008630808786919814,0.00762206300197813,0.0075054077604417724,0.008811104169662414,0.00861542174585827,0.007915875660816986,0.006785932842254588,0.006642439738401585,0.0065342900347686575,0.006321789217246082,0.006198555258690568,0.006048345807755245,0.005940003422033891,0.005826623776000796,0.005582468043950894,0.0051161773899570575,0.004312362769064021,0.003502464899379211,0.0029701943931053723,0.031899593253616534,0.5639855100867421,0.14328987930173773,0.059005586459315786,0.03759568867771421,0.02546525017071633,0.019013400543781884,0.015312885983512138,0.014357127772887935,0.013746022766434737,0.01322677206413605,0.013534925775556416,0.012382521730685932,0.009894528026875958,0.007474936464457641,0.0058850064487942395,0.005170761473007221,0.004678045846886225,0.003967186570652998,0.0033969301669463676,0.0029499352478078835,0.0024456862223938866,0.0019991867714827865,0.0016120609298198984,0.0013071002358648971,0.0011180240550925436,0.0009578777135969033,0.0008796212596828255,0.00085704992932421,0.0008666840337455702,0.0009075051104795054,0.0009798709976902372,0.01173643116217688
800_0887,0.019707524004334575,0.04056951650448707,0.049844268830930606,0.059701333954613786,0.06569693992216524,0.06022986092316961,0.04298930074899381,0.028197950126828856,0.020007640120066266,0.017381548410879247,0.02042520973170065,0.025434613718656403,0.027260386610554705,0.02950469252452953,0.029372787871994793,0.03185761608435204,0.031488519780963405,0.028422947754086568,0.02730894249683836,0.0268812157865426,0.02782169706015579,0.029878000307850924,0.032011293812879045,0.031040451347332257,0.029334168876271455,0.0257858731658592,0.02403056686629999,0.02190021864462354,0.020302058351183035,0.01824790213247323,0.014302956580027257,0.043061996948356135,0.09259915805634641,0.13124311987314252,0.07334413417367681,0.050126603142501724,0.03164368391417257,0.025178979639338767,0.020039983184909405,0.02033539235248094,0.025844751306880027,0.03287258274814866,0.03683197945722667,0.03383778238110579,0.03320413357030661,0.030246628669024802,0.03327115941106665,0.03709917446184994,0.03660387139054149,0.0349096453130137,0.03650238298196562,0.034179462775912495,0.03003762365510655,0.029225633808461673,0.024736498986272008,0.018150680255855388,0.013775310443875671,0.010186661598944234,0.007232542397216217,0.0057474589636698475,0.004207075770744869,0.002594739580798646,0.0017814835375726768,0.0024096821978706316,0.23360429573155223,0.09647762828828499,0.04939779690603214,0.027771599717164714,0.026997155351750513,0.029364172230040834,0.03504441267086222,0.039957393035566474,0.041503556691144264,0.03951884860230615,0.0365070348781005,0.037931698713918625,0.04482349660075765,0.04465217469813323,0.04266892548796464,0.039782740485413526,0.034486102556638074,0.027509441972853186,0.023099196702868145,0.018232377461348523,0.01279998123826979,0.008068700082952391,0.004300911947808918,0.0023877714918151952,0.0016572586425623943,0.0007923913256505663,0.00026713995259800417,8.378918245320193e-05,6.033701969034777e-05,4.9188984574202316e-05,3.9197041988620084e-05,0.00016328430693574042
800_0888,0.10597151520129552,0.13191098351764385,0.08433273862465507,0.09931652360113355,0.09420034621117648,0.048812648929491345,0.032642768068680265,0.028529335792911018,0.02328249242098768,0.020669613197864246,0.019659683794379365,0.01951828266748643,0.02114127142432141,0.021449397609729148,0.020639004271816953,0.020925082121106088,0.022754268238570814,0.022161385452480302,0.019243848321540823,0.014647334524071938,0.008431245195334496,0.005449379772872961,0.004334796469359474,0.00406316977670238,0.003654876431325131,0.0034908213960356815,0.004612038468593591,0.004915320075778011,0.003943046257574333,0.004168181514895206,0.004735134797085942,0.0763934658531005,0.28246646395776936,0.16041606889342566,0.06262842261193673,0.0514626882696686,0.035983407539793254,0.033157476978894596,0.027662101238912797,0.02014331583633165,0.01853213573891599,0.01866593968632237,0.020539029793935865,0.022390979923847636,0.02124708141688058,0.019455495832671792,0.016104148742644774,0.017698180134190413,0.019131734872088822,0.02023830810592626,0.014363486281806032,0.007936520170291329,0.0046738618929660905,0.003322775088914526,0.002549927232233005,0.002821030930650083,0.0043003339015436366,0.0048927762714320285,0.0040187152663009595,0.004734914588984882,0.0055792475004728965,0.006419368932028146,0.005242384157876877,0.061221678210342335,0.4500481870377144,0.06795145798682671,0.04804720557020796,0.04003410803277313,0.036501612253611905,0.027869950160300486,0.023336278249671504,0.024733003182667683,0.02507160066405955,0.02450528048015936,0.02410546514667291,0.017107912319299985,0.016661522972439415,0.02081076659064349,0.021228556410378935,0.0161892316476917,0.007663517177002611,0.003610752233075301,0.002914757003663602,0.002854227301884827,0.0028251323065323192,0.0037816887715228643,0.005089036741501454,0.004862360027473163,0.0057896563410354054,0.0071385410640763735,0.007358694113110772,0.006359362224489387,0.005702178672889454,0.005500963520546186,0.007101958993287837,0.03724503480278933
800_0892,0.10723798704251492,0.13012115959824352,0.07560663478200169,0.07521642602692397,0.07978497339555828,0.06325053802344291,0.03281527358984788,0.024932897086404594,0.02192697392890229,0.02162237107311151,0.023464742150627185,0.024497132780420153,0.025510447883458826,0.025963553577401717,0.027169688398930757,0.02938889058938478,0.03025948331692416,0.029070304519176714,0.025227865837774012,0.018530869542334898,0.012336195451425506,0.008422491923317373,0.006992377936998022,0.004911026017807348,0.003429961382105317,0.0029529355831848215,0.0026323951660798487,0.0023064596504989146,0.0023160937549202747,0.0025856009446046705,0.0029592115140650217,0.05655703753160812,0.288011579202578,0.14044071678617728,0.06955294892779575,0.03487589842152631,0.032344854033959175,0.029304743568767357,0.02592922863964904,0.020837659504985402,0.018189381829616623,0.019533944968674298,0.024245985441161605,0.02858380977191065,0.029944833466522533,0.025815078265262238,0.02609072375576367,0.026060858032057457,0.026489080210580603,0.025346255218106215,0.01802048221610386,0.010278185590947156,0.004479197931629348,0.0025295304568723536,0.002538531463003167,0.0023749994219537346,0.0025292276707333966,0.0024949853110186188,0.0025071793346147977,0.003094777126279877,0.003862807930750718,0.0039015370305245864,0.0029513390744521388,0.04683963939602203,0.46120640677853386,0.050717008587455314,0.0368844165112915,0.03539567211806501,0.03253200339384725,0.026893932804378795,0.022621978221859223,0.023502452787933652,0.033010653227513065,0.03554208297925706,0.029441492799525407,0.025969444144105062,0.02935822661131222,0.02769202201464428,0.024983930313825172,0.016974163423918873,0.008338289850674684,0.003487132910342932,0.002788687865806945,0.002509684201764351,0.0023774492370780237,0.0027896237502364482,0.0026385609929095192,0.002643901039360216,0.003947395367570261,0.004812372788532619,0.004284864282444196,0.003381212813733234,0.0032536847972070566,0.004761256983074145,0.007060477292250723,0.028199519109548907
800_0893,0.10964681593399395,0.13082315549840912,0.07761220758841521,0.0736378917804904,0.07755855938979454,0.05816194169814358,0.02991948200888804,0.023928362781395675,0.021375049849608876,0.02150489005119618,0.023135833825681944,0.024923483190084292,0.026554949958810074,0.026576888190878143,0.02774434896465858,0.029939603524122366,0.029997821040840016,0.029141872152021103,0.025976766063465297,0.019708019472561962,0.013360796219643487,0.008879286102953013,0.007325360111812866,0.0045409387779639515,0.0031975317314368425,0.0029199869460637693,0.002609796309708601,0.0022340937632881826,0.0021713895065114436,0.0028603105506766003,0.0031242850118218717,0.05890828200466004,0.292165997711157,0.1369308198633873,0.06685699619854756,0.03514876378475187,0.0295088214264244,0.027234181846528607,0.025678053774377863,0.02053346953938411,0.017922874975309165,0.019597172219691053,0.025246858786490408,0.029538687150130617,0.030750079440072457,0.026706893548541243,0.026414099352169786,0.02515918843625603,0.02676968038335588,0.02600985233064951,0.018565029324011776,0.010171054349781631,0.0047118477903988825,0.0025348980293356826,0.002524438144535349,0.002473762755278994,0.0026667201038325238,0.002233983659237653,0.002561653313614432,0.003474718678645694,0.003709102676211073,0.003192329315049308,0.002786182998657391,0.05022178809418477,0.46070785563773475,0.050208327874007495,0.03670560753323105,0.03200347642529143,0.03080361753464259,0.026224665333233213,0.022477769441677776,0.024060873006208326,0.03377934465628708,0.03702215667850432,0.030265594091728566,0.026308014099484293,0.029168049390034572,0.027785032411329354,0.02489992092327091,0.016766452132594343,0.008739068594603272,0.0038544124968978182,0.002677840612936037,0.0026034102747778706,0.0025639654986755584,0.002836307867661097,0.002367980288732458,0.0028237835319133288,0.004216875031242025,0.004373993511348095,0.0037266092202453164,0.003683393380412357,0.003480636771361672,0.005193442907416366,0.008098565806658608,0.029572957035858025
800_0898,0.05494731631286198,0.0882245589727204,0.08905510135187955,0.07786927302038973,0.06686629999081732,0.06163382519748813,0.061687776182247744,0.06894448641855526,0.05289599527345332,0.027158265103688288,0.019699568986683794,0.017414634678063465,0.01617601916162812,0.01629333502746766,0.01681445749862535,0.01771494347588358,0.018614163256560717,0.01863893666792993,0.018962037004209717,0.019553405859605445,0.020556398707906945,0.021619948783999855,0.021665201548767617,0.020722600772181726,0.01806928583650121,0.015033992423520074,0.012956631776161107,0.010436102325419567,0.007394477929532967,0.00533054997633864,0.00402017414497048,0.0130302363339403,0.22722888584169812,0.13931049870748854,0.07716565308547883,0.0786268164140476,0.06368754099999581,0.035561791604301896,0.02224465164069349,0.020964169059044177,0.019574986253509292,0.01833526969656865,0.017816899826674202,0.015752586509303022,0.012934555914029876,0.013931052623350119,0.016287527038802208,0.019363228638327793,0.022888622706229843,0.02396940406623067,0.021194699414841013,0.02023761995561045,0.02023973945858315,0.01957655523622934,0.017830360046851474,0.015802683852294094,0.013297871754765688,0.010507972744402915,0.005944435110067716,0.003359797575905182,0.0023169745873245135,0.0015938111834445789,0.0009704020493446717,0.0014829364045610383,0.4235673921569362,0.11840584088775574,0.04796548083870219,0.02818738013797799,0.023595986178858747,0.023034042630967116,0.023268316524481965,0.023008388387193667,0.02089730837435994,0.017231972058234474,0.018374191478430946,0.023878348016442497,0.02865301016766865,0.02525123542249897,0.02009456726795957,0.02001003488316529,0.022955208130787757,0.022956419275343583,0.019809645511200995,0.016520672365799127,0.013970745133566123,0.00862750566540392,0.0038463473751965084,0.002235002121705054,0.001506718879475482,0.0010187377275272678,0.0005948921850126807,0.00031682440539959074,0.0001486955202405377,4.574823299514507e-05,7.376971385498724e-06,1.5965087326825598e-05
800_0904,0.03693101805067825,0.05200426256821221,0.06283360151009908,0.06635192139275459,0.051672298855864766,0.04239680332708016,0.03775605522731092,0.032784196721585834,0.02916469121649341,0.03133778733578807,0.03571040454650454,0.03789151073547524,0.04132639927384177,0.03973245046033402,0.03500518810286096,0.031926128329794225,0.03027357663539198,0.03268210274073205,0.03714109657908917,0.032904155084638086,0.027516048215884974,0.024818471451891467,0.023960843476301976,0.02540970267722403,0.02460170410241086,0.020190275213882624,0.014461974355004967,0.007840812224368273,0.0042179760717473225,0.004300251323505739,0.006335855009701268,0.018520437183547196,0.1185296253665639,0.12372485746480139,0.06304098248927201,0.04633461964225433,0.02955316583277529,0.02530645260383968,0.03006801237305278,0.030238508495298227,0.03389137552770119,0.02943499666054415,0.03323598116692236,0.03942980195144015,0.044529463733817734,0.0467944967353048,0.04123754530506419,0.0372575591385371,0.036891655852613836,0.03821064732593596,0.025520935294271792,0.015563235068404343,0.016475529705081895,0.022057942697007525,0.020629507797458754,0.012673003741996262,0.008491059220784827,0.003461753926695806,0.001681701741780017,0.003624487713378897,0.007429711225702513,0.011024415793413091,0.003135047682761163,0.0005219207255240348,0.24621740287006028,0.09037882729937445,0.03591101412656989,0.029650855651607883,0.03377615163882172,0.039231532082448554,0.04251029307716378,0.04776258659958834,0.053766780683081127,0.0528327129704113,0.047097695764451324,0.04236264354540328,0.042046176978167905,0.04372209825729511,0.030167904272895972,0.0162982071317036,0.01496247984270095,0.02064690423744247,0.019225598575165502,0.013055615317587426,0.007203062037686855,0.003198274933777919,0.0028467402264487985,0.00516963290648929,0.010103422936743682,0.008099336535012318,0.001646716179724163,0.00010294728724539263,3.908693793809025e-06,1.7341387958448494e-06,5.229942400167006e-07,2.202081010596634e-07
800_0908,0.17198304992183713,0.08389606596025376,0.07531788690948721,0.07050119253697129,0.05775920860731809,0.05277540381211052,0.05483845093290061,0.05039341278294814,0.030253730380283977,0.018949127304285097,0.01748427549002358,0.01755223721521312,0.015923853359902176,0.013708752545330388,0.012831856360898177,0.012547402546354355,0.011759718168863939,0.011516828633395131,0.013377229249185064,0.0162396042508091,0.01784472862544562,0.01873984703024052,0.019816031546131724,0.02041040073690439,0.019678126222843113,0.018308541938302534,0.015657236401544188,0.012837912083677317,0.010944948194943186,0.009866121181839261,0.009147416992005785,0.017139402077751515,0.31849264692119345,0.12775595943678694,0.07825989466565694,0.07086299444701231,0.03665985930023591,0.01952893523437519,0.01642683618873508,0.018067992113907486,0.018837757057174172,0.016916854265618095,0.014820445617517466,0.012946777463638688,0.011041536973270481,0.008790514712213336,0.0073401691066091275,0.007663930067192098,0.009535313562022382,0.011910753400178236,0.014905115632374908,0.019604356508988122,0.02172875911193596,0.022296207862354082,0.022826634125781547,0.023084635442185576,0.019741463577910397,0.01328633835547269,0.010372214450099632,0.008577050484248625,0.008369752083113585,0.005760561345682897,0.0015113707756103673,0.0020763697109041986,0.4868424558576346,0.10701926534613741,0.03590688522467502,0.021432386533922286,0.017759728298436587,0.018746535851310205,0.020872094546788605,0.019325600579059223,0.01648753104658965,0.01398459071792025,0.012490203492104108,0.012466338439151767,0.015906622075994255,0.018754958811175736,0.01822023848977761,0.017928159969734597,0.020407015037350595,0.02476875947307725,0.022149163902871492,0.018306174701216142,0.014407142537841111,0.01006959346721839,0.008743059866434979,0.010642712576238797,0.00933685101094236,0.0042546407205737566,0.001223723943601182,0.0007825920651534112,0.00039433765697259224,0.00018962670102500265,7.120979468016865e-05,0.00010980126439087466
800_0910,0.051751188408069394,0.059790518235542954,0.05469839858062667,0.06305579148406827,0.06919169753800737,0.06745816431444043,0.059448424950546766,0.05408905523898194,0.06224220512869071,0.07437278126575177,0.06331990357527671,0.051020730610841857,0.04107486657040636,0.03392991194538663,0.02702380053197873,0.020807903885329715,0.01660795735185665,0.014837539271362223,0.013311854969182977,0.012952255140152547,0.015282001797338522,0.013664077826827908,0.010252641451224237,0.0082099085277569,0.006612023494442718,0.005560557337895458,0.004650189522102177,0.003936577644605705,0.003274797248896152,0.0028458869200571925,0.0024888194841889482,0.01223756974816341,0.14871553165172152,0.15437311818414637,0.09543951224786448,0.07707803778726972,0.06709553662402043,0.05962093047171438,0.06918489861288715,0.06559181807992188,0.04926118530533725,0.03748065747092317,0.027429148594004304,0.017934353322576903,0.014669327808165272,0.016972043920946173,0.014164142898321772,0.010828045219293137,0.00866334453385138,0.00805636842929305,0.007310908955180825,0.007457099608271809,0.006996424260854993,0.006623666997786248,0.006466273257553854,0.005662100798496595,0.004012797173584982,0.002755326338496406,0.002032630876831223,0.0016025094034364355,0.001377731984279784,0.001224384567904361,0.0009670438758035119,0.002953100739260616,0.29738352587962674,0.15687069094035244,0.0894851952992617,0.07713713613639162,0.07995709355254903,0.06891002385073942,0.05043104084221671,0.033758314782635884,0.026140903676792643,0.021175238523909866,0.014878553030184585,0.013030373964003462,0.011052327170222403,0.009131451904678959,0.008021740705401419,0.008454669832084717,0.007991572195556245,0.007031795187087702,0.0057179786041404845,0.0036809435652880684,0.0021079970994188927,0.0014825785663968164,0.001275472847350203,0.0011154916619303575,0.0009369304179836029,0.0007654984113086549,0.0005303436853895669,0.0003204303130544427,0.00022618124580090678,0.00013132660626945675,7.910976030568408e-05,0.0007880697416672704
800_0911,0.09365423012054852,0.10295791228626877,0.07391697802257088,0.07239443168583175,0.06680032013853732,0.057510345927108034,0.05161680641439773,0.04760070611929686,0.05123215791387177,0.05724763766254386,0.051132238488015944,0.04172189302334492,0.03498547947781613,0.02637528767435802,0.018961073593767582,0.014577501030023393,0.012190032324347155,0.010950948865697061,0.00994963510416614,0.009174254854322432,0.008264024668592313,0.007401029120539492,0.007043741476570189,0.007361501766399283,0.007521538003844393,0.0075695708958880325,0.007382476588025216,0.006900468580818245,0.00613340118678954,0.0052090776825916025,0.004226288927562325,0.020037010375545096,0.17766458408525224,0.17738007521868315,0.09367104851426696,0.08359107774028612,0.07670957458217165,0.060285160682548224,0.049838213108151466,0.039619566282528315,0.0327821322706384,0.028116445603424148,0.02387278776189074,0.01618372644516521,0.011532876298759855,0.008012987433384296,0.006567156093851812,0.006671975149956212,0.007623164042483427,0.007882293925405386,0.00745822817478974,0.0073891654090949025,0.00726213286079611,0.0076492862284716304,0.007967376830452315,0.008356814857176329,0.009233408255469583,0.008504244180835773,0.006446867418647971,0.004517321459125302,0.002886212528563743,0.001858611424968824,0.0013108712995955438,0.011154613833164618,0.3470270199744162,0.1823483278167534,0.0989007707063329,0.06242206009523119,0.049971356431254665,0.03910309570750551,0.029446805319963472,0.025326794327175068,0.020571152650677944,0.013746710916750548,0.010681551780063196,0.010667623617671172,0.009411721765302646,0.008583987039432004,0.009509686844261563,0.01015291470745684,0.009800416589685584,0.009118789938868029,0.008154636294390925,0.007922206643722451,0.008916363641968933,0.007632688042854258,0.004303829705147959,0.0026177238013467487,0.002087517746020344,0.001719219696998057,0.0013134312187703624,0.0009828162810419103,0.0007842160998987262,0.0007394588033583497,0.0009343429727961518,0.005100762822882881
800_0913,0.0973697738837156,0.10022397365958778,0.08640338292493172,0.07758242444274688,0.07624171494545776,0.0748881783262819,0.0592210050341774,0.04404998811977295,0.033549557502831326,0.02906166135121012,0.028412405291248336,0.029399708312349337,0.03207397054364315,0.03142821028728569,0.027476988803959518,0.021911862147967073,0.01793311465200844,0.017047410143533843,0.015373663419404606,0.013655957653101333,0.011636346580245264,0.010277057024429227,0.009014356246940483,0.007987966287901393,0.00692986636230971,0.006222255155567114,0.005537325383233664,0.004939019972654558,0.004522633979563367,0.003885461839147231,0.003113604918920478,0.012629154803872757,0.18551924189397465,0.19984443949220893,0.09569663273186427,0.07836339247315498,0.07045712339074672,0.045381999397070216,0.03923508293807814,0.037120562173665356,0.033857876370327486,0.030369642419479256,0.023375172505521166,0.01723015534140073,0.013017189003952516,0.01207687288641512,0.013443842199755612,0.013940053629480932,0.010987173098321376,0.007878137497497885,0.006858326255477952,0.007020812308047351,0.007625806539696143,0.007771226464433419,0.007775905886580937,0.007798642373015347,0.006763141303794912,0.005255293857801499,0.003903078487232004,0.0027337184185799264,0.002013032355836913,0.001491634624552895,0.0012451391814292342,0.003949652500606123,0.3023608620618657,0.19699409335810528,0.10407866141661193,0.07570804061253966,0.05267479623593889,0.04098769168839937,0.0348155063498107,0.0290559634665952,0.01849037877775255,0.014057507125383631,0.013982498740960182,0.01710898583379265,0.015771909770171007,0.011418698398360419,0.00934444819042892,0.009892023159726406,0.010695672624543646,0.010959509455625755,0.00927524779467092,0.006218263883735408,0.004048498411969279,0.00269691613969033,0.0020171612577317816,0.001592572512876118,0.0013016225593510378,0.0010827357068977324,0.0008932466359358922,0.0007377246645625049,0.0004944222389042092,0.00028778446207234764,0.00017085396040966634,0.000785702504580879
800_0915,0.12942254939763176,0.11136727430156046,0.10089205751219017,0.09573362769284229,0.07997671959955598,0.06283596874718546,0.04693309020890922,0.03233535755960097,0.027620289225724095,0.027784729625190397,0.02810650871286383,0.027722107946451555,0.02603820412366094,0.022102947727661595,0.01970834978471355,0.0182321022012222,0.013899370182810159,0.012936895625103636,0.012650102099486056,0.012267793310033848,0.011665744361736728,0.010311381962181902,0.008869046426253739,0.0077301301275731595,0.006902753239866739,0.005750073934869931,0.005849057476296249,0.00694453772704281,0.006844508197136458,0.00516156778478798,0.003235324946781207,0.01216982823107493,0.23237649793808143,0.20270860368465407,0.11093918975310048,0.072095967130858,0.048841083300540676,0.039466163814127625,0.03571098259276982,0.032344991664022334,0.027411008951679517,0.024656838705713672,0.02026087943628488,0.011991624825292398,0.009671980214742536,0.008029200254824814,0.0076169156376158596,0.00857341705058114,0.010418788463473752,0.011967842350377953,0.012380677487839558,0.012623979913497854,0.011324146544967925,0.008628881966035543,0.0074179851443210865,0.005082210290368604,0.004235234881667874,0.00427404655947964,0.004817905517071743,0.003511576009560555,0.0019861394414950016,0.0014362247611237572,0.0009293332384970444,0.0062696824753328394,0.36162860626549304,0.19924993267137311,0.08845365797586034,0.06112674099277299,0.04553399803882665,0.034649276759523284,0.029237635149969424,0.02382136917029331,0.015463370694573786,0.01091117377744316,0.010051921767108353,0.011859940380858719,0.015081860159487918,0.01806950604460227,0.01781932211578586,0.013342849259407125,0.008168839716909274,0.006107058792700277,0.004631554411550003,0.0031017136814632564,0.002875615013700247,0.003990803889491647,0.004357643059844415,0.0019460340410895104,0.0012245221979675233,0.0009352513312130229,0.0005674212244054877,0.000304520277752882,0.0002480093738184459,0.0002974185664937079,0.0002745719760087678,0.004667861222212215
800_0920,0.06125922369157301,0.12157714032915386,0.12216773845619587,0.08797660465092721,0.048984191040216826,0.03434335265512615,0.02933816014810316,0.02761767425452401,0.02727566354756572,0.02569649620284161,0.025967214537081833,0.024009867304800384,0.025262053145463526,0.03168805584653609,0.03476469333049118,0.03159644927649528,0.026885950260715382,0.028588048777856048,0.03367576427075115,0.033307301065653064,0.030232397720493822,0.023886358086118543,0.015845569379975465,0.009738620691325717,0.007121750196370574,0.007688731004573943,0.005577843673828641,0.0029232900675796644,0.0016635070474299624,0.0012965577730266657,0.0010210499125883942,0.011022681654617247,0.08102433211433469,0.18797494758496675,0.14450347367269017,0.09091866745912222,0.0446645338778052,0.03756155642204997,0.03813409748480509,0.04242347603332101,0.043161613588073,0.03202153348957832,0.03179083797770569,0.034384916934201155,0.03529352308518596,0.03440627712000394,0.029854382989012277,0.02139500620876741,0.01522386685865877,0.011847168310997259,0.00806969101940716,0.005607021247219047,0.0036949543057179894,0.0028954062167829845,0.003239921790890828,0.004416989143079994,0.002416233388877157,0.0011580744034727698,0.0009850458880651394,0.0011242174079348465,0.0012022261277352324,0.0012690042343815754,0.0014097997889965976,0.0059272038261597975,0.13911839466532663,0.17711095339317562,0.13471602183495446,0.11772250762415498,0.08725525796388103,0.06926128329794222,0.05412450874325255,0.04820325053582136,0.045293365636393704,0.032062134358211196,0.017432003592034544,0.009682522677580768,0.0069293158420570605,0.0074901858754560235,0.009034119924010589,0.009141911789479294,0.005400466048425083,0.0033760654493709646,0.003967902246981443,0.004097302032366627,0.0028510067584068296,0.0015966738887583545,0.0009141664055365602,0.0009034312606099016,0.0009817427665492443,0.001010755183863855,0.0011528719870852354,0.0012511673781957426,0.0017154761592800428,0.002096050809936406,0.0014686504040047927,0.002638533466896887
800_0924,0.1939995659698328,0.14784237900500732,0.06936915774144882,0.03175731129431936,0.02075444836879748,0.018454457331267195,0.01851311526418696,0.020019999299738238,0.022454454908978082,0.02770121570286352,0.0312015335732574,0.03129608542664989,0.03062312946981156,0.02948520410758575,0.02598529912738136,0.02150868864093946,0.01852484134556839,0.01493707333304119,0.011427534248415437,0.008549386841553005,0.006644586767386916,0.005417311968156147,0.004226949551865504,0.0031724004819034084,0.002553367983812062,0.002525841971179604,0.0035145488189248604,0.005290417049920516,0.006469906691221338,0.007958568506409927,0.009047662722225758,0.14877355648635074,0.3652942178417448,0.061514720140827484,0.02391991229551751,0.019547129928725242,0.02187982186926289,0.01734202105673904,0.016517809660485352,0.02021802143461614,0.026315859013084544,0.03549363719702393,0.03862929045206301,0.03934081035259941,0.03669836819190872,0.028412983337513617,0.019871138623421908,0.013996069065187983,0.009315160512987983,0.006496964761639044,0.004972519130028259,0.003601200706691838,0.0031690973603875133,0.0027538124078016206,0.0025816371987855964,0.003019768741856429,0.005157879299095231,0.0069814776359955685,0.00833969367731894,0.010163677378396132,0.010724960301984582,0.01076401971391004,0.009678916769925916,0.11728740394247372,0.4078670224935969,0.03969033566100636,0.024621660461569394,0.02305837562613421,0.021039480229606583,0.02612711314446378,0.03551786008814049,0.04753290955018311,0.05342413687783229,0.04471986116319644,0.031026853497091823,0.019436282675854337,0.011586496971367882,0.007290209393681217,0.006329799286922127,0.005075961885501037,0.003863688763154957,0.003314242024998464,0.003402958363712876,0.0029458338719256473,0.0025853807365036107,0.005024901132067826,0.008026227445460509,0.009489317594913544,0.011663982696928251,0.012443546900692092,0.01246267747947165,0.013356171849521235,0.013251930839682116,0.013389891214995996,0.014599108949939873,0.06583578112988336
