,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
CAR_2802,0.2580996668471639,0.12550367097914872,0.09456501082653129,0.0899215927035367,0.07340163601406602,0.05249898759325538,0.044820771525507036,0.03718695491613484,0.026539645495786426,0.02179930828231295,0.020340925081020065,0.021218013947540706,0.044317017968320424,0.02271636491917592,0.009510925514830024,0.0575595073856696,0.19127124264972883,0.13145286808940185,0.1023900781716738,0.07859656532616453,0.07321423892006423,0.06621566763022392,0.041545368704332966,0.03963514600567829,0.0351447174608949,0.02786818849549201,0.034334571857096395,0.028351903115482194,0.01618328602896309,0.013059028543153852,0.030439613543590965,0.09029751545805817,0.23107014090455763,0.109139566573203,0.09529764317875679,0.08757092627675006,0.08322638559891869,0.05268118227086962,0.038093386512121685,0.04016906807271007,0.03372332922058003,0.038007945768910534,0.03221983088458255,0.017549402035911977,0.012437766438039276,0.02566211621306367,0.018284814515413354,0.08486649553561107
CAR_2804,0.3370210666484041,0.11854305806072855,0.08786517935179103,0.09366612135800574,0.06647884383700284,0.026694727050957694,0.023716797848302603,0.031306297577336537,0.03026752091261284,0.02638649076149943,0.026424366554881694,0.026326924470162792,0.025703047393848134,0.011680470778495093,0.008085628580721354,0.05983345881524959,0.2572714366530659,0.15185327688372066,0.09667865075853983,0.06885285232250181,0.06745750369013725,0.05307141855195997,0.030372092234603545,0.021296931025757963,0.03071575450231978,0.0330881940050987,0.02991890396262276,0.02500195985209943,0.02138727139921769,0.019108172605275437,0.015679064529561727,0.07824651702351756,0.3408681021739164,0.09700175109481962,0.09467869325870334,0.06705300893450328,0.06356950945782784,0.05030224662910944,0.018039640320896052,0.022920800614997183,0.034869264652481885,0.037379609478549417,0.027236053615387612,0.022052024604291547,0.020932651774580015,0.017832286867735747,0.012362290111401076,0.07290206641079953
CAR_2805,0.3065041875873538,0.1244625821293639,0.11245122115301402,0.12242918052417896,0.054299133767392864,0.025563270301700514,0.025296433135241467,0.021077548705077272,0.019003436127208936,0.021871123649271035,0.01654814332640632,0.01067442254279139,0.008011363398638982,0.007208457136162817,0.004960710470608935,0.11963878604558881,0.2505261597314694,0.13501533969631982,0.10815851195696957,0.1105838839820407,0.0698792422815409,0.04715855577838168,0.021101166023915922,0.023486818012758415,0.022697647230585847,0.02046212211464078,0.019301542844018454,0.014834511409972653,0.011359297263099574,0.007380742449229371,0.006491349455062022,0.13156310976999483,0.33922185393640697,0.1101270347503798,0.09528121014921521,0.09725677960185936,0.05259403491487526,0.03267767105269822,0.02142030261437664,0.025607559656026138,0.02111055239422359,0.02068131175323304,0.01676843400550388,0.012072854088570782,0.010987916300662452,0.00905374597101753,0.00660566498552462,0.1285330738254265
CAR_2810,0.2215418189497439,0.11447892487358403,0.0908806540356768,0.07442585141810713,0.08563067269831336,0.07872819471857295,0.07466323575104945,0.05998240206960382,0.042171117549506636,0.025579483123141032,0.011555144842979512,0.009513595538055373,0.009039129658309697,0.007743260035598842,0.00686110638275383,0.08720540835500365,0.17632395716600102,0.10799060327991158,0.08046142515600092,0.09131171139350108,0.07850289430517628,0.06859116252040504,0.06587051895782553,0.06720275044322385,0.056367933824823135,0.03600014335547379,0.03082266553538425,0.014071793125939876,0.010000971117725674,0.008381065274305525,0.010301169811495259,0.0977992347328072,0.23757602409428957,0.08292904961046288,0.07348520498841815,0.09967747220478296,0.08309599487707874,0.07629283075091622,0.07420880880850021,0.0579800498066683,0.04015406639582538,0.031029000526077155,0.017363326190516563,0.010494760258339337,0.007675023050282979,0.00961301949568381,0.008162839046155397,0.09026252989600232
CAR_2812,0.1372008225212991,0.12920360749315318,0.09817554285150552,0.08316029564258816,0.07550448574912264,0.08380503743647823,0.06954416812976599,0.04729227714775017,0.03628231251096912,0.034923298215279404,0.018386275397976597,0.013287659604079047,0.012090112898491332,0.011393099206612233,0.007013105024510262,0.14273790017041904,0.08215581638960451,0.11973898073157095,0.10015628719452457,0.09366826838699108,0.07478823137441344,0.07053829760199984,0.07249435111168756,0.05878623166464773,0.04438195183212039,0.03368316876814928,0.030770641371508905,0.022623354522490844,0.01430320431414095,0.012066523105665316,0.011673424119261184,0.15817126751122346,0.1652648310706584,0.1017496304357544,0.08853810778261673,0.08699976151462656,0.07667758935549272,0.08109490881072431,0.06488885876931418,0.046666528302576504,0.03698119797170722,0.03386751047474885,0.022690628097364572,0.01390509559343771,0.011399870605719818,0.011933544938637911,0.010285672666383186,0.14705626361023694
CAR_2814,0.18444170860346445,0.14230777869702427,0.09702779070276993,0.08171330821052511,0.08405235865998086,0.07152656403354297,0.05891359452509811,0.04991721276440662,0.03542363854689959,0.018151120672057507,0.014253905225516218,0.012646028249616453,0.0096385361093941,0.007791375505680378,0.0062838583718385545,0.1259112211221849,0.11763973690416918,0.13755574292818198,0.10590198449338593,0.08860857437495583,0.07081592496541081,0.07237034642477834,0.06462400347576466,0.053395207038555575,0.045298650630819136,0.03497119347725988,0.02341954443788469,0.014303396996229376,0.011911166290367724,0.013621137247121275,0.009691881521875802,0.13587150879323978,0.17928369167430605,0.11905691366455128,0.08960666759300874,0.08479679967162568,0.08472605781916026,0.07194322528676049,0.061540374384600936,0.047176888102794905,0.04197210447817396,0.027944820914660773,0.017044107022017946,0.012216237088373254,0.013830747833317442,0.011363453691007075,0.0069889922374442295,0.13050891853819696
CAR_2815,0.295141091734511,0.10529195300142541,0.06442311863557298,0.051307634240509964,0.0596854789713375,0.0792598871785815,0.06686261150512457,0.04920288521058171,0.03643175123355073,0.030244536692064734,0.013374999642161836,0.0117609568394324,0.01089919996194804,0.006799255432368697,0.00437338793907018,0.11494125178175879,0.1952957383786826,0.13753441026839183,0.08367120596305921,0.05865897890824787,0.05014636681957183,0.060562567837858135,0.07390225160581253,0.05807661105898296,0.04242578821838214,0.0321572917838816,0.03219434179688489,0.01970832225870092,0.01112339933483941,0.010592505129197193,0.009645885554766967,0.12430433508273989,0.3288198838666517,0.05106185447371475,0.05519516053060463,0.061306293173174514,0.06290459109667819,0.07689573300560495,0.06666406637600665,0.0427341070858783,0.03255069355642469,0.03333168911284542,0.02609135685405422,0.013447916049625216,0.010321043592615894,0.010243585393068157,0.008025319087043637,0.12040670674600912
CAR_2819,0.08579296606879433,0.1584872661362441,0.15155731719589646,0.12175336186202686,0.11386828780934559,0.11086775975031925,0.09080033313081529,0.05378354402477429,0.03500956473886953,0.027989991101390638,0.012649386423157612,0.006199931559322191,0.006536437063753989,0.0071033903459447245,0.009716407199131322,0.007884055590213863,0.03959622422381599,0.11170793623389975,0.1596904281484088,0.14254708985085085,0.12270199083537925,0.09236683850972846,0.08689879610029069,0.08574149242517164,0.051190813842897816,0.031035634295121576,0.02964422188256346,0.02089039934518919,0.006955410502032631,0.002589784898524804,0.003052992639103806,0.01338994626702126,0.07477994604461108,0.14199577134383534,0.14392237202000635,0.1433015503310939,0.12711380508808434,0.08257990966623278,0.08986276961454114,0.07948260014679072,0.03632635413118105,0.029159048383903756,0.025787359570541353,0.0073190291289074,0.0028339131045620734,0.0034410543651961977,0.005082623180558091,0.007011893879954435
CAR_2821,0.25746962394401957,0.13780766099579425,0.10367193705395472,0.09236948100694117,0.06030720901866682,0.06062073030255052,0.051849511325192534,0.03063003849898231,0.01765928587834075,0.01778582295841216,0.012596096062701173,0.008163857508622798,0.006286528395063903,0.005358351249097422,0.005159778593966871,0.132264087207693,0.20661385672688404,0.1406675036042561,0.10946010699030798,0.08714655773999545,0.06328502811727138,0.050495947180004046,0.051914692923106194,0.047409730643652864,0.03593738404667179,0.01865016728108397,0.01421126743194854,0.014293405053643795,0.014192136853168981,0.008327719861823821,0.004886445288526563,0.1325080502576545,0.2461603689718858,0.13162809868582007,0.10613078071038692,0.08606057396360708,0.060759929348432856,0.046490829763943524,0.055536428035221845,0.045504737887398346,0.028456722171586592,0.01832191958044191,0.015438900069343531,0.009856955019632654,0.006339763703495077,0.00711654777998304,0.006800549154962423,0.1293968951538583
CAR_2822,0.25913236026309583,0.13897999387381063,0.1039630521635556,0.09300857996824159,0.05930121583498838,0.0591035515382747,0.050404313083950596,0.030226066737588354,0.017598205656309325,0.01790099179526636,0.012418140391032333,0.009022751680793384,0.0062866109731018,0.005332752057349236,0.005266827257094499,0.13205458672554737,0.20806626678343568,0.14188035477286745,0.11019174840607872,0.08749886317567827,0.06252704430741139,0.049511534390229456,0.05118429017790392,0.045781401840367185,0.03597803996732993,0.019158985624594956,0.014514851825271919,0.014261942821204895,0.013956816971174098,0.008209413059529517,0.004915540283879072,0.13236290559304353,0.2486078443851008,0.13272649669390568,0.10642555677966792,0.08578071699317288,0.05948649342601745,0.045754233665898945,0.05525224948080435,0.04468517838727955,0.02853643750417019,0.01834176583554991,0.015147041757401579,0.009800334011647687,0.006326220905279908,0.0072087599223017735,0.006449152077696464,0.1294715181741049
