,rgb0_7,rgb8_15,rgb16_23,rgb24_31,rgb32_39,rgb40_47,rgb48_55,rgb56_63,rgb64_71,rgb72_79,rgb80_87,rgb88_95,rgb96_103,rgb104_111,rgb112_119,rgb120_127,rgb128_135,rgb136_143,rgb144_151,rgb152_159,rgb160_167,rgb168_175,rgb176_183,rgb184_191,rgb192_199,rgb200_207,rgb208_215,rgb216_223,rgb224_231,rgb232_239,rgb240_247,rgb248_255
test_800_0627,0.0053431293641116725,0.033126785474809406,0.07477342237961719,0.0875129564941461,0.08177766402805979,0.07219473046418326,0.05658682067727644,0.043645713572240036,0.03361396837239128,0.028479073293844148,0.022464914793778417,0.01995558843017829,0.019193420666398158,0.02631445518644029,0.03466144325710683,0.04558131525454185,0.051676950751999656,0.05312770924779335,0.05127972286370065,0.04477730795156038,0.034900148838655505,0.025703157497898664,0.01954773550100316,0.013500518259765844,0.006189003732307105,0.002334508657371389,0.0017989350295816553,0.001424856517906552,0.0013328095316636128,0.0013946880080613782,0.0012196776197442108,0.004566868281863727
test_800_0633,0.003783395384306077,0.035933062462688486,0.07592489054005816,0.0777644264382727,0.05522665028905616,0.03497479938491473,0.03356015501769482,0.0405109411496052,0.045087388483865024,0.044636980339160116,0.047154592032562614,0.06407408879539342,0.07777700582604573,0.075176430730569,0.06959913757699301,0.037928450644428,0.020712718933646675,0.014290569874342652,0.011424671543101662,0.009280532789096352,0.010267588076083661,0.011546584253050819,0.005852966170090059,0.0012193748336052537,0.0019256097397162266,0.006102819786754879,0.008845484159440354,0.013662371214044696,0.0182855301917418,0.024115925031473244,0.02335155518668252,3.303121515894951e-06
test_800_0643,0.007537640721234381,0.05119163962327679,0.03730383036577226,0.03986394222267928,0.06726366550917949,0.09632441850197274,0.08857067105556092,0.10384086419348013,0.09532602249778085,0.06510389197999894,0.04526727097641813,0.0385237006676049,0.041595245839222986,0.03794058961599891,0.03070094550752352,0.023923903567349216,0.015258274374449342,0.0072844564570410325,0.005657889318563829,0.005695159539668177,0.006521930855096683,0.008807690944095989,0.00915991380174092,0.010311547118257696,0.011228658807145929,0.012152541895141747,0.0122567278529556,0.00965130817925556,0.010529085196092011,0.004915017289639055,0.0002751500222740494,1.6405503528944922e-05
test_800_0646,0.03093009956268873,0.09302270081272204,0.06787077924380097,0.061471146462830306,0.04833810047170777,0.039489092982650464,0.034815946766012816,0.0399783678571924,0.0492942990985341,0.0560032416834557,0.05345771861324389,0.050355509463553244,0.047775248565399275,0.044806540576976056,0.03891933204717122,0.03730597739475759,0.03750631171469662,0.02579619542059637,0.017830139838750415,0.01026073409893818,0.007156157712161147,0.004781901492548488,0.0028638063542809227,0.0027547482922311243,0.0027417009622433394,0.0028587966199818153,0.0035395974904203972,0.00835045634825823,0.01502262418030287,0.02224547742107246,0.024926511051473865,0.01753073939934717
test_800_0661,0.01598405274952936,0.07023127245709741,0.10947103481732307,0.08380167926293706,0.07979909424003873,0.05421339023804275,0.03974940648411562,0.03602144848925131,0.0409889028329552,0.04599924270434046,0.04374469711366636,0.03295962000009249,0.026236088628475682,0.021680753745904956,0.01824754429430901,0.012821919470337858,0.01139766852470922,0.01204004308151289,0.01239457812421895,0.01135960004923853,0.008356980013252123,0.005287196506442518,0.005042848092304189,0.005081769874166485,0.005131647009056498,0.005264570124058638,0.005217693324545562,0.005805043382096949,0.009846605238882849,0.01561875503588401,0.015114258276356322,0.13509059581485697
test_800_0664,0.02081390455608359,0.04622652499064666,0.1041917658025187,0.10135980704485353,0.08096922503704451,0.058537726822601895,0.04345325169191389,0.03670519464304157,0.04052346548535297,0.042032469023876945,0.03715700661439073,0.030338152661027726,0.02491123411446285,0.02306586270157024,0.022695775461726842,0.01696496973569963,0.012456952068844099,0.01167675476678971,0.01171190548492136,0.011715924282765699,0.010955463131768784,0.007841472848671451,0.005884923870756342,0.005449049460721371,0.005172578189840964,0.00526616663279132,0.005722079980022721,0.006754883500005175,0.009928852964628634,0.012876999021615407,0.016930754901997486,0.1297089025070472
test_800_0669,0.3297345457404156,0.13785029878936192,0.11481878855155699,0.0955760687965341,0.07318971324280872,0.0546762951924828,0.033472402089422544,0.02738384077721128,0.02009943937219551,0.014182943164949741,0.011974916535624497,0.008804085036441138,0.007069203038255212,0.0059123673053509025,0.005498265971308205,0.004796572857281588,0.004520844788742257,0.004144949560233412,0.0036112201752900525,0.003366376292924339,0.003277384694083603,0.0029897378620744176,0.002384991364539317,0.0023650074793681525,0.0023577956640584486,0.0020861689714013537,0.002856319278844894,0.003741748527193168,0.005641263606933825,0.005200186780511319,0.001096581291251859,0.005319677201348819
test_800_0671,0.2119535728654293,0.15901565547473673,0.0956578210540525,0.10660081490209879,0.08966727987282541,0.07637637219925573,0.05886861702045667,0.037417402693893785,0.026261687820223867,0.0211489787078585,0.021820145473875723,0.01691957934086871,0.013217716005979971,0.011374436570047426,0.00918017294703841,0.007629467499376261,0.006035436107830622,0.004938441926389276,0.003772274875202564,0.0035101721829162995,0.002601455927880966,0.0019014419006249286,0.0016111525714030274,0.0015841770790232185,0.001175580947507013,0.0010537508155957543,0.0013874211407264093,0.0014171217083568314,0.0018360951466354736,0.0027025314462673514,0.000387951622041862,0.0009752741535806168
test_800_0672,0.17845045174590893,0.17043297757246553,0.11079679768975277,0.1011084119714813,0.08708063293974071,0.06835735656910494,0.05394988371911223,0.04764317875678874,0.04165894103245449,0.028116886019626267,0.02078602070528691,0.014970792698515952,0.011411238848937022,0.009706195048444681,0.007496489332348856,0.006861684429019112,0.005349185086890813,0.004767422809903815,0.004048305729880852,0.0037950113616369743,0.003116522676259519,0.002851199440495257,0.0023509416869129667,0.0020311169461364378,0.0015659823846731638,0.0011189048874967822,0.0009531432394241205,0.0008068424822826068,0.0008948431446685747,0.000881823340693422,0.0008952009828327967,0.0057456147208234725
test_800_0675,0.5538169606041101,0.062207357196698024,0.034657754771414084,0.025710534469284164,0.023260471610881715,0.02425790420463146,0.02417155510300344,0.02439093742368413,0.023870255368728555,0.02715091565831542,0.027676167031367983,0.02022382942328159,0.011633786661070445,0.008622716139205872,0.006382318919024857,0.003472984539849849,0.00232242473782574,0.0018158360013379843,0.0009655024190960942,0.0006530546497050643,0.0006798099339838134,0.0005604020911842109,0.00046741922051176803,0.00167971986887048,0.007296595428611947,0.01749443258868496,0.020549462152723567,0.021836853763543624,0.02167588164166901,0.0004960187476368918,5.505202526491585e-08,8.257803789737377e-08
test_800_0685,0.007054366517446317,0.03908762608840607,0.06961920404020207,0.08863554986733563,0.08654018720771503,0.08021671890369837,0.07025555040023923,0.07570490264709956,0.08459517162909293,0.06242729003763136,0.051632909131787724,0.035688769100575425,0.025008400939055427,0.020434403419919894,0.017208162057307397,0.01373845311296081,0.011483412054059327,0.010724519885782461,0.010009476655629103,0.010030121165103446,0.00949564857781901,0.009715966782929204,0.0069044598526499515,0.005851424713382641,0.005090770880297298,0.0051048366727524845,0.004648895799508452,0.0035116310615858196,0.0047351898491112075,0.008450953820379335,0.0047200230161507225,0.061675004112386286
test_800_0686,0.11883989858095698,0.1496951824413107,0.11892561458429445,0.09473779160782522,0.059820796849438654,0.048151088741882855,0.030632020371891847,0.019303552242940624,0.015928340099961264,0.013959019052184695,0.01263881643430675,0.012029307936586233,0.012915507913288216,0.012998719049476136,0.015155960185494496,0.01752760143390707,0.017039262443794636,0.015334108539251764,0.014521292912227913,0.014762751095039835,0.014670043484493717,0.015049627198695311,0.01505028782299849,0.015786883921043063,0.01701234200344009,0.020410097950765434,0.024656508393562083,0.02124149363631619,0.013503133230965927,0.009128479095314654,0.008188080399739362,0.01038639034660535
test_800_0689,0.007779126430058935,0.037939956517708366,0.08891191103416551,0.09611023859767957,0.08320208012976422,0.09920650212864161,0.08664676792862791,0.0719975065836717,0.07040983370104416,0.05886162541324803,0.05032792839889552,0.041392158918020706,0.027303299664248708,0.018520877599749314,0.016302941605876385,0.01649771567126366,0.01636493018632468,0.015200552325959078,0.011869079017052695,0.01057711808813565,0.008571325073621074,0.006957254744879005,0.006042345137001369,0.0053601404399185315,0.004873012594361924,0.005178661438632737,0.005933259548938938,0.006204060461217059,0.005737219286970573,0.004538846801003885,0.004599348976770027,0.01058237555654845
test_800_0692,0.005595570425963944,0.0535159911819868,0.11681538787785233,0.10434860902249844,0.08680215226993813,0.07001301870293465,0.058645050745855846,0.05534589297577997,0.058081841001383125,0.05673425000093588,0.04939176870926563,0.053440432277310705,0.044269865908681025,0.032796087959043055,0.03171610485340857,0.03065536243060417,0.027814265036745025,0.01963086405915318,0.01201975641020277,0.008063662822640653,0.00565285205825209,0.0038088569459911003,0.003776073464945843,0.004264384929045646,0.0026245502524795982,0.001620869253862285,0.0013635836137867007,0.0008921455954305938,0.0002768015830319969,1.1615977330897245e-05,7.074185246541687e-06,5.257468412799464e-06
test_800_0694,0.019569948993197552,0.04115075578723405,0.08142439518193484,0.09494500743092237,0.07247480764271852,0.09169011148915948,0.09829533605848198,0.07959339234763636,0.06978978274048542,0.055264856394590015,0.05100193034421389,0.036401582723705556,0.02690037389133479,0.021300399303349652,0.021367645352210748,0.020514641746743507,0.015234354269471737,0.012455300508086152,0.008966405932934742,0.008370330129378866,0.00621179527076678,0.005083724221063389,0.004500200279267914,0.005454554663247862,0.004970537257118723,0.005455518073689999,0.00552664529033227,0.005168779600097684,0.004768826636548071,0.006511691178397409,0.007382696796126275,0.012253672465553398
test_800_0696,0.00609387383264933,0.025072564074501685,0.059809924074448836,0.09718449629268651,0.08964157057702671,0.07067843253231168,0.08032200590201752,0.09570458774951504,0.10563944138489756,0.05701639163041858,0.04395337181543302,0.036933082501625684,0.03257604501405919,0.028486753051368604,0.021550968596342916,0.012967559603176193,0.00889258116705449,0.00702964815810237,0.006121620053382848,0.00603686746048751,0.006261094359391512,0.006284051053926982,0.004979758471350596,0.004137379906759486,0.003007932556424472,0.00314498457332148,0.0029174820789142153,0.002669197444969445,0.003039339736838107,0.004631581937562635,0.004890932028585654,0.06232448038044913
test_800_0697,0.004292103623766532,0.016989110048778296,0.05103914551329297,0.09073906022669544,0.0842372784128457,0.06726572996012692,0.0799047390765221,0.0885651383270218,0.11141715143645048,0.08495402825578229,0.05210115413267846,0.039979496423710334,0.034624090457964586,0.02754497805516169,0.021899255234181406,0.014100585335153426,0.008056285851255153,0.006462006725595822,0.004901557069461783,0.004843614812870459,0.005304372738325172,0.0042553563969022,0.0037721372451394015,0.003170336030955974,0.0030442118410740518,0.0031717673836128618,0.002556065533050043,0.002412407273121245,0.003161417602863058,0.004294057970663436,0.005435644292569364,0.06550571671240756
test_800_0699,0.085334575380426,0.10139693963589472,0.1575661356495115,0.13353108204315242,0.06863561703080645,0.041925447886761946,0.031440101524742914,0.02390738795976974,0.019843997974966304,0.01740987267787805,0.026476996291034952,0.03599810643053899,0.027048904255499533,0.018430206914138,0.017096791810196472,0.02001138365778428,0.02956582779858622,0.0341813345447715,0.023949337603021606,0.017702364088110545,0.01556912563510769,0.010933607477738612,0.008108392593168395,0.006645054709601667,0.005860645927614514,0.0073314708866172714,0.006207859050960339,0.002793697600106052,0.001633255959546891,0.0011502845418977841,0.0014478407384546543,0.0008663537215939808
test_800_0702,0.008886222658136392,0.03575174861747849,0.09062521263844758,0.12732118606725729,0.10608734466245291,0.08316789282207472,0.07325616103730347,0.06323440778004029,0.04903417827915737,0.04308071463694621,0.03671405801910922,0.031784396890749696,0.031921669115747765,0.030554204334179887,0.02435735568827253,0.01797679843405615,0.016480099023178884,0.01352556693126138,0.01133683603679149,0.011301410058533516,0.00890108670495792,0.007741856208954586,0.006309292407510946,0.00624091779213192,0.005395566418176505,0.005434790986177758,0.00660778448849732,0.007438464497719635,0.006880512221659713,0.00875327201712162,0.007190317493838027,0.016708675032078815
test_800_0707,0.011428938075059692,0.037537691369097625,0.07641256890586742,0.08966221508650105,0.07997223285949688,0.0869909807165968,0.10069976078793982,0.10365005387391192,0.09937529163810384,0.05763999344660691,0.03162215857229399,0.02163186754746971,0.019017391815613592,0.015974831535297485,0.012871631449152078,0.009941322248351137,0.0092360507526823,0.009708782493632133,0.010128912024441338,0.009544782510367947,0.008617348566742544,0.007918875996193923,0.007292879416906565,0.006354572698291339,0.0053096302067379714,0.0056087278600022595,0.006503708634733997,0.00707490092287013,0.009221572070037628,0.014156325510734154,0.010652511836735953,0.01824148857152987
test_800_0709,0.011448646700104533,0.047822400625038675,0.08315349671746794,0.09791999135022579,0.08676386358636638,0.09796169325936396,0.11586246484652926,0.08810994065611885,0.06572699832795989,0.04366544972329751,0.04023777300024069,0.03109415459797818,0.02442116098555457,0.01843469365419709,0.014698175069404087,0.011040711192891507,0.01056905296643434,0.010371801559910146,0.010272762966458562,0.00938353512836701,0.0075992439375058216,0.006406156445964565,0.006055034628824932,0.006331643529768502,0.0059862195972437875,0.0060078550431729,0.006736275915465634,0.006776463893909022,0.008138506050988306,0.006801017097177175,0.006832616959679236,0.007370199986391139
test_800_0714,0.01596208699144866,0.04549714070791179,0.0784676334829941,0.09163002220358284,0.07214529374549537,0.09756608940581028,0.11867072370731789,0.10223840984206896,0.08072143587132712,0.057303487942175116,0.048295682886241156,0.04037595358365562,0.03495456776562988,0.023301980837931464,0.016853902274727665,0.010826916652775206,0.007604033463703869,0.006349673068042762,0.005131674535069131,0.004166557480149892,0.003206037269340272,0.002371338462273618,0.001813221030137901,0.0019267107802215249,0.0019994345055964788,0.0018633734251542393,0.0019578702265214674,0.0017669222768901067,0.0014569243226233656,0.0019252519015520047,0.0018950833917068307,0.019754565959923448
test_800_0716,0.14781950488850973,0.16697810514892783,0.13969459668776188,0.09943383946697308,0.08174325651226923,0.0631291758337464,0.05538674157852654,0.04168131968072468,0.02895100678042764,0.022936490442197685,0.01991454714534329,0.01949152738320768,0.016944710590402142,0.0159774740325102,0.013217165485727322,0.011570284149927364,0.009889518292576852,0.008861036356577694,0.006717117810673442,0.0057933448267281544,0.005123526835329923,0.004052324527725191,0.003038458904433868,0.002316644275172924,0.0016866564240538594,0.0011479998828492902,0.0008439200212985276,0.0007819864928754972,0.000775600457944767,0.0020160051652012186,0.0004667310701959566,0.0016193828491801322
test_800_0719,0.006271003723939197,0.03479929352837018,0.0555681104757618,0.06547838338186353,0.06660213284758362,0.07008824729545915,0.07896095468139301,0.08182588960219186,0.076017020104339,0.07598806273904965,0.07192984764462113,0.060780876644046154,0.0449938275669273,0.035444998732702376,0.028507012196666095,0.025860303504017367,0.025125166284642314,0.017393246966248044,0.011590020300984837,0.008120476512714045,0.0059973401063473,0.004940368747273548,0.0037613470481874783,0.0033299593782115974,0.002820590514447964,0.002234121289300815,0.0018484268002948146,0.0015421723837460877,0.0017891357690845002,0.0025678191404441024,0.0035573242425557,0.02426651984658542
test_800_0722,0.0073834950504926165,0.032270451221813636,0.05687328389074243,0.06839165398084497,0.06827835691284978,0.06648272500478403,0.07726725159810524,0.08048088604693207,0.0818098144108145,0.07727116029189905,0.06501911186109097,0.06355748059030746,0.04561696144090088,0.03678254273853877,0.02789632008040238,0.026394390727124947,0.023494387666232342,0.016781894225681153,0.011777472447011874,0.007099619282214078,0.005290747362072105,0.0042728354149238115,0.0037788811182343537,0.003378129900318399,0.0028449785616403212,0.002117300891688664,0.0017012727367616946,0.0015871774144001565,0.0019154251150422172,0.0026053921476874077,0.0035525347163576524,0.02602606515209003
test_800_0730,0.03322929234585268,0.09029839629046241,0.10039006561981204,0.08982849972881372,0.0939589155543772,0.09776788260441882,0.08895752163709748,0.0746607308838999,0.08027306465155701,0.05675404120401862,0.037267826341249005,0.02635690029791954,0.021520029358144035,0.02096455442322103,0.015228683910869449,0.006701593139548737,0.004360808551297147,0.0041214423454452925,0.004129287259045543,0.003220268217871253,0.002639441825313758,0.0025414767463548403,0.002373870855435804,0.0023441427617927496,0.0021560299914625317,0.002591904401497503,0.003888049284334682,0.004661502713294117,0.007088085882921078,0.0048828944328969765,0.002774016501073845,0.012068780238701178
test_800_0731,0.03213989534389789,0.09647047152500056,0.09840128368110432,0.08378948523934088,0.08761890411676843,0.09125434718317504,0.08988357928009127,0.07363513917922715,0.07745186856483113,0.06598301777145438,0.039096049048271596,0.025697019197081627,0.01957729843857042,0.019305424011799632,0.020111936181930648,0.008871138403213805,0.004048223151842955,0.004068840135304666,0.004119322842472593,0.0032343064843138062,0.0027299198288366472,0.0027290389964324084,0.00260206150015888,0.0028145072656561906,0.002756895321216456,0.003206835523706613,0.004541957240431352,0.005069658428608203,0.007648928390307408,0.005611865825442359,0.0030863266404017125,0.012444455259108964
test_800_0732,0.1152934471133911,0.13889375487623315,0.1340323307331895,0.09369092229538759,0.08153083827278455,0.0535075957481339,0.04579852302022457,0.04451611361769099,0.03591043608030461,0.03319981198632332,0.02808457048079576,0.02355232992282367,0.02287852065959373,0.021674808127176343,0.023949998227324788,0.02381151485777089,0.01757607474215283,0.01362578914325616,0.011574688311948557,0.008086481887112959,0.0051905526760899585,0.003585345723415542,0.0033274820370746763,0.00365385796885773,0.004714242553497907,0.004731226103292133,0.002701540509812583,0.0005801382422416832,0.00025648738570924293,3.283853307052231e-05,2.4498151242887553e-05,1.3240012076212262e-05
test_800_0734,0.0777704546350392,0.22408643366153883,0.0657677093006433,0.03191993497695192,0.03664518793550281,0.04444661043579404,0.05986007646946517,0.06523373218158625,0.05619842863903246,0.04763456311483478,0.042538672396187846,0.06684937149304836,0.05072405524668923,0.01534426563791314,0.004726629259182513,0.003888214440410477,0.004017449069719866,0.004380159338177765,0.0031082923984824136,0.0025286771504807472,0.002112263631376924,0.001806917573245068,0.0017008047945469428,0.001527941435215107,0.0010675688739372482,0.0008015574878571747,0.0007215118431219871,0.0007468908267691133,0.0009685853325109295,0.0010740925389311406,0.0016486705266210674,0.0781542773551862
test_800_0736,0.198417738731456,0.24408766022066172,0.15803025174850738,0.1123871681216183,0.07983000595222497,0.04445418008926796,0.03552196146402273,0.03789872255078494,0.03385972061317386,0.02012831415944696,0.009314967830899556,0.005448058524266603,0.0031243125378345045,0.002013913188241152,0.0013808974757325168,0.0008505537903429499,0.0006508800947071001,0.0004902933370093406,0.00032866059083154763,0.0002803799646742164,0.0003485618979648147,0.00039923728722116974,0.0002784531437899444,0.0002746820800592976,0.00026890161740648146,0.00025772605627770353,0.000265928808042176,0.0002682960451285674,0.0003308076198168794,0.0003839052981848907,0.0006686618988676679,0.007756197261536097
test_800_0742,0.31070311565835945,0.19596929990779888,0.10490441426957303,0.08532452838581517,0.05308958572029739,0.039094039649349425,0.031534983690287,0.021764818188484483,0.014045010315648494,0.009989355140394776,0.007709788404237773,0.005598295501214557,0.004378012309192433,0.003949101980353474,0.004252301009499998,0.004269394663344754,0.004202891816824736,0.004052186897662028,0.0034337049198233313,0.0029542293057785466,0.0026735465549653733,0.002329636553135444,0.0017489477906411117,0.0013383147341901043,0.0013510042260136675,0.0014093593727944782,0.0014707699069774918,0.0016967859967026038,0.002838895312848548,0.005652989688315252,0.00964492214432483,0.05662576998515137
test_800_0745,0.008414922269843448,0.05536818904601226,0.0758318801433731,0.07217295738819099,0.08268602244493091,0.06614619197433959,0.056221853275782684,0.0651019926851273,0.0686833196106985,0.08068779908389026,0.05258762135393189,0.04361648094682437,0.03211762679967823,0.028625098790859338,0.019044670094132358,0.013249591128608358,0.011489990771078484,0.009926981195769626,0.005591854414258563,0.0035487361266143733,0.001846169667258953,0.0014903959539844345,0.0013490498791167628,0.0012358353891594636,0.0011096286212396438,0.0013756400073197173,0.0015031129718206299,0.0018364529847996955,0.002841345127972837,0.0046276457177561936,0.003899775365716109,0.12577116876991093
test_800_0747,0.00661227122855641,0.03724475954266301,0.038561191096810304,0.03760727712903248,0.07161806049953327,0.08422615790374219,0.07198429409760812,0.05718933756778831,0.04062820196341947,0.03255705206534279,0.03208159524914234,0.035670739562301164,0.03352293984861574,0.024238691047814006,0.014425750122380652,0.010112506520912393,0.007160864660321297,0.00576036866359447,0.005140785645250475,0.004591861901333999,0.004370800493882729,0.004300306375531004,0.005055592636153018,0.005443516732182247,0.004776919284262013,0.004919559081723411,0.006772940564292067,0.010023542448084288,0.00950148409249709,0.010629665246251013,0.01005470189438423,0.273216264834594
test_800_0748,4.651896134885389e-06,0.0001911681577324203,0.0011357508072278465,0.00686154679895595,0.033888677978463205,0.07758008473167313,0.162592633290312,0.22743640445093422,0.1282500788895522,0.08207290803955554,0.059880142932674234,0.05902402888777953,0.039904322883211094,0.009960315197067533,0.003336290361117063,0.00358498788525132,0.0055765499512349164,0.0070387042162584484,0.01097445608048518,0.017740762875732827,0.01784095756171497,0.016546188979509414,0.01557540156598789,0.010351817674738981,0.0026441487734739084,6.8264511328495655e-06,5.505202526491585e-08,0.0,5.505202526491585e-08,2.7526012632457924e-08,2.7526012632457924e-08,2.7526012632457924e-08
test_800_0752,0.027097102303618965,0.05793430157367315,0.11972414421076205,0.11201763140202754,0.08065113443506382,0.09350057991803414,0.10540665389606486,0.0632188005308777,0.04623629672513118,0.03823090647123344,0.025663437461670026,0.019426510941369813,0.015645207534023802,0.010131664625704584,0.007563019704881507,0.006962539739304437,0.0072147605930556495,0.008649168637345665,0.008597584889672438,0.005804079971654813,0.003820087559145143,0.0034057109649761217,0.0038204178712967327,0.004340879718151247,0.005241365695409476,0.0061463108867141625,0.00619522461116204,0.0059978906265999495,0.006942583380145906,0.0077245973990340356,0.005343872566452749,0.08134553315574285
test_800_0754,0.004804114984742882,0.02168887391963153,0.04571723870492093,0.08889030311424903,0.08948613118369121,0.0814862736583326,0.08196106985022987,0.08818428841623911,0.09864742128606376,0.06741087462473787,0.040277382932418795,0.03074102338191638,0.02663678479436637,0.024204228479998167,0.01706417348522701,0.01386254037790793,0.01017083414168057,0.007151313133937834,0.00594504068234563,0.00569037001347013,0.004951544308402327,0.005182817866540238,0.005332697005323971,0.005651448231607834,0.004000548097963538,0.003619670661168217,0.003345731783449996,0.0034161983757890883,0.004723766553868737,0.007475046568508172,0.011071320118938799,0.09120892926233148
test_800_0756,0.01530427034155818,0.04846017833773272,0.15465702147843755,0.17870526004484757,0.09706101460001731,0.09326176423243493,0.05589657838450492,0.04916123835346879,0.04697124126241781,0.038497991371806185,0.041743060527059284,0.032322888275878474,0.027151328548504907,0.025339759079124953,0.015349660736389102,0.009531762706392796,0.007808579263575664,0.006312540477001576,0.0058313307241609465,0.0038808649950376104,0.002853676781632178,0.0024646791711102826,0.002384330740236138,0.0021454324765990355,0.0017704731325196938,0.0017082918699829713,0.0015191881631979854,0.0018837702005148906,0.003410472965161537,0.0031360386192159314,0.0020065086908430205,0.02146880344863503
test_800_0758,0.016432121183160512,0.048712619399584996,0.15702161606761622,0.17503763906967362,0.10081605819131195,0.09542470325306822,0.056335563233967365,0.0484860252635946,0.04731405022374244,0.03918413228869546,0.04178828576581441,0.03194267146338633,0.029820801253600676,0.02304001577570836,0.014710754457177122,0.009249648602922734,0.007091278900386443,0.006769582390750907,0.005036764843512416,0.0037573282503431393,0.002715303516128812,0.0024422454708148294,0.0023158460208065825,0.002178491217770618,0.001744158264443064,0.0016241999013908123,0.001631274086637354,0.0017923838385751302,0.003018392441224806,0.002394625468960677,0.0014177823326600105,0.01875363756256938
test_800_0759,0.015873838594948998,0.0526691258773366,0.16976871983561906,0.17315092358580705,0.1089929355039099,0.08342716033505984,0.05256502249756064,0.047048534305889754,0.044718952804779576,0.038314558023623484,0.04189632536539681,0.03119547785047826,0.03126817404984058,0.02582292317886249,0.012661029926501142,0.008441016929819018,0.006063870478879951,0.006749185615390256,0.004198047238601423,0.0030292376902019947,0.002765235703044091,0.0025703515336062887,0.0017751525546672116,0.001558357679173973,0.001549466777093689,0.0020193633387423785,0.0020436688078968386,0.002260326053326915,0.0023474183572960118,0.0014795231789946136,0.001563835355687832,0.020212240971963325
test_800_0760,0.01678792242244766,0.05085631773738818,0.16702368822584718,0.17453468376685335,0.10781383122678594,0.0832263030208808,0.052118853358801134,0.047881636604223725,0.04521475134431541,0.038740385439047606,0.04235821185736945,0.03078434932579987,0.03138471918732641,0.0254703975350786,0.01239267882934731,0.00842962116058918,0.006280114834120541,0.006578166498904795,0.004192954926264418,0.0030878405710964975,0.002768869136711575,0.002622650957607959,0.0018195520130433662,0.0016161623057021346,0.001583736662821099,0.001846224719284218,0.0022798695222959603,0.002422509319757357,0.002521520387196308,0.0016239246412644878,0.0016941159734772556,0.02204343648835022
test_800_0765,0.051828151139389746,0.09394608843249047,0.11830333401671247,0.09733393501526813,0.08089193199357257,0.09463137604298814,0.08350249903163487,0.06308356523081442,0.04358278910736224,0.03360835306581426,0.02944820914660773,0.025787387096553985,0.016802180896991276,0.01242705881912525,0.010101441063834144,0.007237221819363735,0.006481660298615397,0.007203942870091093,0.008045358024240067,0.005263331453490177,0.003842548785453229,0.0036725206054225366,0.0037645675916654756,0.0027993129066830737,0.002215596282799171,0.0023984515847165887,0.0015753962809934643,0.0013303872425519565,0.0019205449533918543,0.0026094659975570114,0.004689771928267652,0.07967162127553781
test_800_0770,0.039262306164571645,0.08805420048053812,0.12320494613819952,0.09859853508762852,0.0828661526715977,0.09715441036087924,0.08742553387802542,0.05822830691460044,0.04532427734857995,0.034602262329947044,0.026905466203671794,0.024753124697902012,0.016457913056997123,0.012403083662122378,0.010753642407147603,0.007955403014957195,0.007264197311743544,0.009493831860985269,0.008479498295479193,0.005118599679068713,0.003995813623790755,0.003248840218983744,0.0030112081519277347,0.003032182973553668,0.00269534715697028,0.0028400514053791115,0.002161810454115348,0.0021672055525913097,0.0022344516014524045,0.0024686979689546216,0.0035878781165777284,0.08425082121106088
test_800_0777,0.05481799910551469,0.1022472732181366,0.12497927291248775,0.09999614085302892,0.08589591335603973,0.09149002490333415,0.0683743676449118,0.05601700468977193,0.040529218421993154,0.032932919767839006,0.029681106739490953,0.02377187739958015,0.016605177224580773,0.013479928802316766,0.013958330901868885,0.013615329258455825,0.01352163071145494,0.009999402135005622,0.006252120879273331,0.005106047817308313,0.004073877395616405,0.003154701255780738,0.0024933337502606712,0.0021044187177766734,0.0018547302571876474,0.0018345812159406883,0.0019954432337647723,0.0021960528138301257,0.002318818830170888,0.002505803033983175,0.0033275095630873087,0.06886964319020761
test_800_0778,0.03848381547530047,0.09148195978163284,0.12704003537422937,0.10596788176762804,0.09337550171663225,0.09567964918207005,0.07439945397199262,0.06064470545955339,0.046069131250414265,0.03534868521450141,0.02692377100207238,0.021150217378426962,0.014925071991533439,0.01431429729723183,0.014686641670111088,0.013507895231151342,0.00957583185261736,0.007002342353570972,0.004988401639317188,0.0040852456388336105,0.0032506844618301186,0.002466798674082982,0.0022147980284328295,0.0020163630033654405,0.0018669793328090912,0.001861859494459454,0.0019225268263013914,0.0023439776057169546,0.002283475429950812,0.002625568714946999,0.003172730794054998,0.07432370238522809
test_800_0782,0.15286494042600138,0.11569918053959352,0.16500974751159342,0.114060804741697,0.07288362398233579,0.06133640663099442,0.045943309846671304,0.029327452529189134,0.029829912363782022,0.030156315821577708,0.02732950442827481,0.023802541377652708,0.01422728757130063,0.010095055028903415,0.014219139871561422,0.018476863505550015,0.011639842383849585,0.005473409981901096,0.004358413788198123,0.003920144615064128,0.0028377116943053525,0.002318268309918239,0.0024080031111000516,0.0023880742779541523,0.002543320989201215,0.002681941988818273,0.002889020181852254,0.003957139576042152,0.0041892939665843015,0.004775047515403006,0.0053517725320782646,0.013006508911051122
